Village,Latitude,Longitude,Feature_ID,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI,SWIR_Ratio,Elevation_m,Slope_deg,Aspect_deg,Hillshade,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,LST_K,Precipitation_Mean_m,Clay_Fraction_g_kg,Silt_Fraction_g_kg,Sand_Fraction_g_kg
Nekunampeta,15.034682,79.717137,28_515_shc_2025-26.6366,151.0,10.8,285.5,0.43,0.0685999989509582,0.0878000035881996,0.1238000020384788,0.1428000032901764,0.1908999979496002,0.2220000028610229,0.2408999949693679,0.2430000007152557,0.2671000063419342,0.2592000067234039,0.2782999873161316,0.2451000064611435,0.2597200572490692,0.1200737580657005,0.1738014255773387,0.1696771228922881,1.1452674865722656,50,2,27,177,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,293,335,373
Nekunampeta,15.034682,79.717137,28_515_shc_2025-26.977,50.0,29.2,149.0,0.22,0.0685999989509582,0.0878000035881996,0.1238000020384788,0.1428000032901764,0.1908999979496002,0.2220000028610229,0.2408999949693679,0.2430000007152557,0.2671000063419342,0.2592000067234039,0.2782999873161316,0.2451000064611435,0.2597200572490692,0.1200737580657005,0.1738014255773387,0.1696771228922881,1.1452674865722656,50,2,27,177,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,293,335,373
Nekunampeta,15.034682,79.717137,28_515_shc_2025-26.6348,38.0,5.4,86.9,0.25,0.0685999989509582,0.0878000035881996,0.1238000020384788,0.1428000032901764,0.1908999979496002,0.2220000028610229,0.2408999949693679,0.2430000007152557,0.2671000063419342,0.2592000067234039,0.2782999873161316,0.2451000064611435,0.2597200572490692,0.1200737580657005,0.1738014255773387,0.1696771228922881,1.1452674865722656,50,2,27,177,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,293,335,373
Nekunampeta,15.03647,79.720125,28_515_shc_2025-26.3771,201.0,24.6,235.9,0.12,0.0720999985933303,0.0900000035762786,0.1184000000357627,0.1559000015258789,0.1896000057458877,0.2161500006914138,0.2408999949693679,0.24719999730587,0.2754000127315521,0.2664499878883362,0.2903499901294708,0.2412000000476837,0.2264946550130844,0.1318681091070175,0.1513995705310536,0.1516443293623578,1.1745549440383911,48,1,270,183,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,300,324,376
Nekunampeta,15.03647,79.720125,28_515_shc_2025-26.3796,188.0,20.7,130.4,0.07,0.0720999985933303,0.0900000035762786,0.1184000000357627,0.1559000015258789,0.1896000057458877,0.2161500006914138,0.2408999949693679,0.24719999730587,0.2754000127315521,0.2664499878883362,0.2903499901294708,0.2412000000476837,0.2264946550130844,0.1318681091070175,0.1513995705310536,0.1516443293623578,1.1745549440383911,48,1,270,183,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,300,324,376
Nekunampeta,15.03647,79.720125,28_515_shc_2025-26.4048,176.0,25.3,229.7,0.04,0.0720999985933303,0.0900000035762786,0.1184000000357627,0.1559000015258789,0.1896000057458877,0.2161500006914138,0.2408999949693679,0.24719999730587,0.2754000127315521,0.2664499878883362,0.2903499901294708,0.2412000000476837,0.2264946550130844,0.1318681091070175,0.1513995705310536,0.1516443293623578,1.1745549440383911,48,1,270,183,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,300,324,376
Nekunampeta,15.03647,79.720125,28_515_shc_2025-26.4049,138.0,7.7,285.5,0.02,0.0720999985933303,0.0900000035762786,0.1184000000357627,0.1559000015258789,0.1896000057458877,0.2161500006914138,0.2408999949693679,0.24719999730587,0.2754000127315521,0.2664499878883362,0.2903499901294708,0.2412000000476837,0.2264946550130844,0.1318681091070175,0.1513995705310536,0.1516443293623578,1.1745549440383911,48,1,270,183,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,300,324,376
Narasimhapuram,15.044387,79.671132,28_515_shc_2025-26.9365,88.0,21.5,554.8,0.24,0.0546999983489513,0.0755499973893165,0.1168000027537345,0.1756000071763992,0.2184499949216842,0.2671500146389007,0.2914499938488006,0.2982499897480011,0.3151000142097473,0.3075999915599823,0.3743500113487243,0.292849987745285,0.2588371634483337,0.1544416397809982,0.1717570319882654,0.1889151044189865,1.2551552057266235,51,5,348,183,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,293,303,404
Narasimhapuram,15.044387,79.671132,28_515_shc_2025-26.9349,151.0,43.78,505.7,0.35,0.0546999983489513,0.0755499973893165,0.1168000027537345,0.1756000071763992,0.2184499949216842,0.2671500146389007,0.2914499938488006,0.2982499897480011,0.3151000142097473,0.3075999915599823,0.3743500113487243,0.292849987745285,0.2588371634483337,0.1544416397809982,0.1717570319882654,0.1889151044189865,1.2551552057266235,51,5,348,183,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,293,303,404
Mogilicherla,15.0466,79.652665,28_515_shc_2025-26.2131,213.0,34.6,196.6,0.06,0.0753000006079673,0.1006999984383583,0.1402000039815902,0.1635999977588653,0.2157000005245208,0.292600005865097,0.3177999854087829,0.3312000036239624,0.3499000072479248,0.3310000002384186,0.3686999976634979,0.2790000140666961,0.3387227356433868,0.2111903429031372,0.2690122398346459,0.2527141218819717,1.1132246255874634,54,3,288,189,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,294,308,397
Narasimhapuram,15.047583,79.668585,28_515_shc_2025-26.9353,100.0,16.1,512.7,0.41,0.0507000014185905,0.0595000013709068,0.0873999968171119,0.0948999971151351,0.12219999730587,0.2012999951839447,0.238999992609024,0.2603999972343445,0.267300009727478,0.2967999875545501,0.240799993276596,0.1534000039100647,0.4658035635948181,0.3612127602100372,0.2990495532334679,0.2902490375527558,0.924731194972992,50,3,19,177,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,287,308,405
Ramayapatnam,15.048,80.042,28_515_shc_2025-26.7700,113.0,2.9,35.1,0.4,0.0537500008940696,0.0811000019311904,0.1130999997258186,0.133650004863739,0.1843499988317489,0.2768000066280365,0.3052999973297119,0.3244000077247619,0.3342500030994415,0.319599986076355,0.3295499980449676,0.2346999943256378,0.4164392352104187,0.2752825617790222,0.314136556838437,0.2986535155074728,1.0158754587173462,11,0,0,180,0.1078481841505619,303.51108182940567,302.75775343911687,0.0009660168532082,312,332,356
Ramayapatnam,15.048,80.042,28_515_shc_2025-26.3003,138.0,11.2,35.1,0.32,0.0537500008940696,0.0811000019311904,0.1130999997258186,0.133650004863739,0.1843499988317489,0.2768000066280365,0.3052999973297119,0.3244000077247619,0.3342500030994415,0.319599986076355,0.3295499980449676,0.2346999943256378,0.4164392352104187,0.2752825617790222,0.314136556838437,0.2986535155074728,1.0158754587173462,11,0,0,180,0.1078481841505619,303.51108182940567,302.75775343911687,0.0009660168532082,312,332,356
Ramayapatnam,15.052,80.042,28_515_shc_2025-26.9653,552.0,35.83,35.1,0.74,0.0471000000834465,0.0612000003457069,0.0828000009059906,0.0712999999523162,0.1255500018596649,0.2606000006198883,0.3208749890327453,0.3331499993801117,0.3553000092506408,0.3382500112056732,0.1662250012159347,0.0898000001907348,0.6474224328994751,0.452583372592926,0.5028034873295393,0.4342694448909274,0.4989494383335113,8,3,19,177,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,311,333,356
Ramayapatnam,15.052,80.042,28_515_shc_2025-26.9651,301.0,10.0,42.1,0.68,0.0471000000834465,0.0612000003457069,0.0828000009059906,0.0712999999523162,0.1255500018596649,0.2606000006198883,0.3208749890327453,0.3331499993801117,0.3553000092506408,0.3382500112056732,0.1662250012159347,0.0898000001907348,0.6474224328994751,0.452583372592926,0.5028034873295393,0.4342694448909274,0.4989494383335113,8,3,19,177,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,311,333,356
Ramayapatnam,15.052,80.042,28_515_shc_2025-26.9660,364.0,25.8,42.1,0.5,0.0471000000834465,0.0612000003457069,0.0828000009059906,0.0712999999523162,0.1255500018596649,0.2606000006198883,0.3208749890327453,0.3331499993801117,0.3553000092506408,0.3382500112056732,0.1662250012159347,0.0898000001907348,0.6474224328994751,0.452583372592926,0.5028034873295393,0.4342694448909274,0.4989494383335113,8,3,19,177,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,311,333,356
Racheruvurajupalem,15.055,79.675,28_515_shc_2025-26.6830,113.0,130.6,84.3,0.23,0.0511000007390975,0.0720499977469444,0.1127500012516975,0.1890999972820282,0.2211499959230423,0.2596499919891357,0.2833499908447265,0.2862499952316284,0.3087500035762787,0.3071500062942505,0.4195500016212463,0.3335500061511993,0.2043757289648056,0.1283011436462402,0.1291561947984695,0.1494079028481255,1.4656769037246704,54,1,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,289,287,424
Mogilicherla,15.055452,79.661835,28_515_shc_2025-26.6832,163.0,29.2,147.5,0.47,0.0463000014424324,0.066100001335144,0.0976999998092651,0.0935999974608421,0.1515000015497207,0.2967000007629394,0.3398999869823456,0.3068999946117401,0.3668999969959259,0.3472000062465668,0.2684000134468078,0.1693000048398971,0.5325842499732971,0.3390052318572998,0.3884538370265689,0.3553026080432861,0.8745520114898682,54,1,46,177,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,291,306,403
Racheruvurajupalem,15.05556,79.672031,28_515_shc_2025-26.7293,188.0,112.1,203.7,0.11,0.0446499995887279,0.0599000006914138,0.0852999985218048,0.1172000020742416,0.1730500012636184,0.227400004863739,0.2528499960899353,0.2593500018119812,0.2816500067710876,0.263150006532669,0.3265999853610992,0.2313500046730041,0.3775063157081604,0.1995837241411209,0.2348344658785245,0.2432548042453561,1.259302020072937,53,1,180,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,291,289,420
Mogilicherla,15.05742,79.666038,28_515_shc_2025-26.1722,38.0,22.3,112.4,0.6,0.0469999983906745,0.048200000077486,0.0794000029563903,0.0658000037074089,0.1363999992609024,0.23989999294281,0.2845999896526336,0.2865999937057495,0.3201999962329864,0.3251999914646148,0.2406000047922134,0.1372999995946884,0.6265606880187988,0.3550827205181122,0.4182134772091101,0.3885499601157064,0.8394975662231445,50,2,27,177,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,284,308,408
Mogilicherla,15.058,79.662,28_515_shc_2025-26.1719,100.0,65.3,147.5,0.28,0.048200000077486,0.0615999996662139,0.0861999988555908,0.0967999994754791,0.1448000073432922,0.2371000051498413,0.2766999900341034,0.2712000012397766,0.3086000084877014,0.3212000131607055,0.2572000026702881,0.1678999960422516,0.4739130437374115,0.3038461208343506,0.3136690677868937,0.3013824912798164,0.9483776092529296,53,1,270,183,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,288,304,408
Mogilicherla,15.059018,79.664382,28_515_shc_2025-26.5287,50.0,16.9,182.6,0.42,0.0524000003933906,0.0680999979376792,0.1020499989390373,0.1189500018954277,0.1806000024080276,0.2640500068664551,0.3097999989986419,0.311599999666214,0.3431999981403351,0.3358500003814697,0.28575000166893,0.18019999563694,0.4474509358406067,0.2661519646644592,0.3179987362569952,0.3105421483759323,0.9170410633087158,53,2,116,174,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,284,308,408
Racheruvurajupalem,15.061723,79.671004,28_515_shc_2025-26.8257,213.0,10.0,161.5,0.17,0.0388999991118907,0.0456999987363815,0.0729999989271164,0.098300002515316,0.1512999981641769,0.2338999956846237,0.2504000067710876,0.2415000051259994,0.2705000042915344,0.2777000069618225,0.2644999921321869,0.201100006699562,0.4214243590831756,0.2296334207057953,0.2405025020220877,0.2557751869035083,1.0952380895614624,62,1,46,177,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,305,288,407
Racheruvurajupalem,15.062,79.668,28_515_shc_2025-26.10887,63.0,14.6,463.5,0.19,0.0378499999642372,0.0478500016033649,0.0800999999046325,0.0906499996781349,0.1550499945878982,0.2705999910831451,0.2944500148296356,0.2962000072002411,0.3077000081539154,0.3095499873161316,0.2553499937057495,0.1765500009059906,0.5313429236412048,0.3127978146076202,0.3469257007876319,0.3476630872095639,0.8620864152908325,57,2,333,183,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,283,305,411
Racheruvurajupalem,15.064919,79.673806,28_515_shc_2025-26.10893,113.0,27.6,491.6,0.19,0.0436000004410743,0.0540000014007091,0.0894000008702278,0.147599995136261,0.1729000061750412,0.2155999988317489,0.241699993610382,0.2422000020742416,0.2678000032901764,0.2793999910354614,0.3235999941825866,0.2560000121593475,0.2426885813474655,0.1669477075338363,0.1372765396496426,0.159474051305713,1.3360857963562012,59,1,270,183,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,323,268,408
Racheruvurajupalem,15.065,79.665,28_515_shc_2025-26.6925,38.0,31.5,91.3,0.44,0.0390999987721443,0.049600001424551,0.0841000005602836,0.124449998140335,0.1639499962329864,0.2197500020265579,0.2368000000715255,0.2397000044584274,0.2581999897956848,0.2788499891757965,0.2966000139713287,0.2254499942064285,0.3164904713630676,0.1876626014709472,0.1784718898028566,0.2000520846580462,1.2373801469802856,57,0,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,285,303,412
Rallapadu,15.067255,79.719653,28_515_shc_2025-26.7278,113.0,53.76,217.7,0.49,0.0586999990046024,0.100500002503395,0.1257999986410141,0.1501999944448471,0.2027000039815902,0.266400009393692,0.2980000078678131,0.2806000113487243,0.3181999921798706,0.3118999898433685,0.3127999901771545,0.2518999874591827,0.302692711353302,0.1611835360527038,0.2282833595210166,0.2101418394266696,1.1147539615631104,47,4,153,174,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,286,305,409
Rallapadu,15.067255,79.719653,28_515_shc_2025-26.7268,100.0,20.0,189.6,0.66,0.0586999990046024,0.100500002503395,0.1257999986410141,0.1501999944448471,0.2027000039815902,0.266400009393692,0.2980000078678131,0.2806000113487243,0.3181999921798706,0.3118999898433685,0.3127999901771545,0.2518999874591827,0.302692711353302,0.1611835360527038,0.2282833595210166,0.2101418394266696,1.1147539615631104,47,4,153,174,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,286,305,409
Rallapadu,15.067255,79.719653,28_515_shc_2025-26.7281,13.0,19.2,161.5,0.19,0.0586999990046024,0.100500002503395,0.1257999986410141,0.1501999944448471,0.2027000039815902,0.266400009393692,0.2980000078678131,0.2806000113487243,0.3181999921798706,0.3118999898433685,0.3127999901771545,0.2518999874591827,0.302692711353302,0.1611835360527038,0.2282833595210166,0.2101418394266696,1.1147539615631104,47,4,153,174,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,286,305,409
Racheruvurajupalem,15.067378,79.686924,28_515_shc_2025-26.8272,13.0,81.4,133.4,0.47,0.0416000001132488,0.0573000013828277,0.0935000032186508,0.1415999978780746,0.1897999942302703,0.2621000111103058,0.2755999863147735,0.2910000085830688,0.2958000004291534,0.2623000144958496,0.3239000141620636,0.2671000063419342,0.3453536927700043,0.2104825526475906,0.2183125522005531,0.2402959623685445,1.1130584478378296,60,3,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,301,300,399
Racheruvurajupalem,15.068239,79.672787,28_515_shc_2025-26.7167,100.0,13.8,91.3,0.44,0.0427000001072883,0.064699999988079,0.0957999974489212,0.1198000013828277,0.1632999926805496,0.2346999943256378,0.2703000009059906,0.2896000146865845,0.3055000007152557,0.2696999907493591,0.3098999857902527,0.2114000022411346,0.4147533178329468,0.2788695394992828,0.2786987669165787,0.2800747915713633,1.0700966119766235,68,3,341,183,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,315,288,397
Thunugunta,15.07253,79.781124,28_515_shc_2025-26.10917,163.0,6.1,512.7,0.47,0.0399555563926696,0.0439199991524219,0.0636833310127258,0.0598249994218349,0.0929249972105026,0.2332250028848648,0.2899999916553497,0.2973999977111816,0.3179999887943268,0.3100000023841858,0.1973000019788742,0.1180600002408027,0.6650570631027222,0.5238583087921143,0.4475959873810202,0.4157164089076638,0.6634162664413452,28,2,270,186,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,298,343,359
Mogilicherla,15.073525,79.650755,28_515_shc_2025-26.5311,75.0,49.15,210.7,0.25,0.0405500009655952,0.0555000007152557,0.0834999978542327,0.095550000667572,0.1578000038862228,0.2224500030279159,0.2475499957799911,0.2495000064373016,0.2723999917507171,0.3111000061035156,0.2635500133037567,0.1923000067472458,0.4461672306060791,0.225141167640686,0.2736305236463274,0.2732678619171182,1.0563126802444458,61,8,195,186,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,271,313,416
Thunugunta,15.075071,79.783124,28_515_shc_2025-26.10937,176.0,30.7,168.6,0.44,0.0265999995172023,0.0310333333909511,0.0469000004231929,0.0299666672945022,0.0742999985814094,0.2476000040769577,0.3226999938488006,0.3307999968528747,0.3522500097751617,0.328900009393692,0.1302666664123535,0.0645999982953071,0.8338723182678223,0.6331769824028015,0.5885536829717318,0.5242419498024351,0.3937928378582001,28,1,270,183,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,289,354,356
Thunugunta,15.081372,79.78523,28_515_shc_2025-26.7229,38.0,28.4,646.1,0.51,0.0604111105203628,0.0754222199320793,0.1076142862439155,0.1377499997615814,0.1772428601980209,0.2356999963521957,0.2571333348751068,0.2482499927282333,0.2763000130653381,0.2831250131130218,0.3048000037670135,0.2413250058889389,0.2862694263458252,0.1668820828199386,0.1830581352026724,0.187076739113949,1.2277946472167969,31,2,64,174,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,291,353,356
Chaki Cherla,15.082,80.032,28_515_shc_2025-26.9517,138.0,15.9,28.1,0.73,0.0586000010371208,0.0780233368277549,0.1151999980211258,0.1430000066757202,0.1899333298206329,0.2903749942779541,0.328187495470047,0.3360500037670135,0.365200012922287,0.3533666729927063,0.3524500131607055,0.2459499984979629,0.4029850661754608,0.2777971625328064,0.2999766839839591,0.2957714034505674,1.0488022565841677,2,5,348,183,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,295,348,357
Chaki Cherla,15.082922,80.031298,28_515_shc_2025-26.10589,314.0,15.9,42.1,0.73,0.0606000013649463,0.0743099972605705,0.1133200004696846,0.1465000063180923,0.1981000006198883,0.287075012922287,0.3266666531562805,0.3258666694164276,0.3597166538238525,0.3641000092029571,0.3562999963760376,0.2442999929189682,0.3797191381454468,0.2438450306653976,0.2721731717990389,0.276696025647181,1.093392014503479,2,2,90,174,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,278,349,374
Jagamreddi Khandrika,15.082991,79.7222,28_515_shc_2025-26.1902,151.0,63.0,259.9,0.28,0.0529000014066696,0.0560000017285347,0.0832000002264976,0.0795999988913536,0.1412999927997589,0.2563000023365021,0.2978000044822693,0.3176000118255615,0.324099987745285,0.3235999941825866,0.2960000038146972,0.1838999986648559,0.599194347858429,0.3841795921325683,0.4326643656967108,0.3979046089355795,0.9319899082183838,44,2,116,174,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,302,292,406
Veera Raghavuni Kota,15.0849,79.788388,28_515_shc_2025-26.10940,38.0,38.4,84.3,0.16,0.0672999992966651,0.0516769215464592,0.0722500011324882,0.0724999979138374,0.1567708402872085,0.2402199953794479,0.2784857153892517,0.2912999987602234,0.3067750036716461,0.2933999896049499,0.3007499873638153,0.2204499989748001,0.6014293432235718,0.3002408146858215,0.4085983221444789,0.379949065215636,1.0324407815933228,30,2,0,180,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,280,347,373
Jagamreddi Khandrika,15.086065,79.72271,28_515_shc_2025-26.8271,138.0,37.6,182.6,0.28,0.0934000015258789,0.150299996137619,0.179199993610382,0.1918999999761581,0.1832000017166137,0.2415000051259994,0.2581500113010406,0.3104000091552734,0.2826499938964844,0.2644999921321869,0.2939000129699707,0.2407000064849853,0.2359148114919662,0.2576985359191894,0.2219849496210574,0.1773421252611847,0.9468427896499634,47,1,134,177,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,293,303,404
Chaki Cherla,15.088,80.032,28_515_shc_2025-26.10570,125.0,22.9,49.2,0.29,0.0576333329081535,0.0834666639566421,0.1257500052452087,0.1551000028848648,0.2235500067472458,0.2919000089168548,0.3485749959945678,0.3462400138378143,0.3831999897956848,0.3802500069141388,0.3894000053405761,0.2707999944686889,0.3812582492828369,0.2153249531984329,0.2894587073752157,0.2863263343532475,1.1246533393859863,5,1,226,183,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,284,353,363
Chaki Cherla,15.089427,80.03966,28_515_shc_2025-26.10603,75.0,18.2,21.1,0.52,0.0560499988496303,0.0864000022411346,0.1308750063180923,0.1659999936819076,0.2266000062227249,0.2806249856948852,0.3073999881744385,0.29585000872612,0.3317500054836273,0.3151249885559082,0.4109500050544739,0.3325499892234802,0.2811519205570221,0.1325485706329345,0.1974785088011399,0.2025004128280833,1.389048457145691,10,2,333,183,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,291,346,364
Chaki Cherla,15.089472,80.030427,28_515_shc_2025-26.10569,151.0,14.7,63.2,0.65,0.0588749982416629,0.0888666659593582,0.1318999975919723,0.168950006365776,0.2184000015258789,0.3010833263397217,0.3370000123977661,0.3468999862670898,0.3826999962329864,0.3724499940872192,0.4050500094890594,0.290149986743927,0.3449645936489105,0.2273129075765609,0.2626025275582968,0.2627602222648624,1.1676275730133057,5,1,134,177,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,282,354,364
Chaki Cherla,15.091276,80.02795,28_515_shc_2025-26.10563,13.0,21.7,28.1,0.61,0.0609750002622604,0.0844666659832,0.1186285689473152,0.1506499946117401,0.2048999965190887,0.2911333441734314,0.3406000137329101,0.3501000106334686,0.3862999975681305,0.372774988412857,0.375,0.2648999989032745,0.3983025848865509,0.2616216540336609,0.307698269147121,0.2989508093575152,1.0711225271224976,5,0,0,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,268,353,379
Chaki Cherla,15.092408,80.029341,28_515_shc_2025-26.10561,138.0,12.3,28.1,0.65,0.0560999996960163,0.0776999965310096,0.1134999990463256,0.1391000002622604,0.1955916732549667,0.2805750072002411,0.3370666801929474,0.3426666557788849,0.3761999905109405,0.3697499930858612,0.3384999930858612,0.2406499981880188,0.422542005777359,0.2732423841953277,0.3191667068142612,0.3110209349604756,0.987840473651886,6,1,90,177,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,271,351,378
Lingasamudram,15.092826,79.714941,28_515_shc_2025-26.10360,113.0,36.9,463.5,0.05,0.0645999982953071,0.0820000022649765,0.1173999980092048,0.1577000021934509,0.197500005364418,0.2671999931335449,0.2967000007629394,0.307200014591217,0.3291000127792358,0.3242999911308288,0.3528999984264374,0.2915000021457672,0.3215745389461517,0.2173568606376648,0.2281189139030802,0.2324075185985761,1.1487629413604736,54,2,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,273,335,392
Chaki Cherla,15.093541,80.027212,28_515_shc_2025-26.10564,100.0,19.4,28.1,0.25,0.0561333335936069,0.0760999992489814,0.1096500009298324,0.1312000006437301,0.1768999993801117,0.2672500014305115,0.2985000014305115,0.3059999942779541,0.326200008392334,0.325300008058548,0.2630000114440918,0.1991000026464462,0.399817019701004,0.267343133687973,0.2870373299632667,0.2797695175758577,0.859477162361145,5,2,0,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,263,353,384
Chaki Cherla,15.094667,80.026777,28_515_shc_2025-26.10558,314.0,18.2,28.1,0.5,0.0575499981641769,0.0854000002145767,0.1229000017046928,0.1583999991416931,0.1928000003099441,0.2849499881267547,0.325300008058548,0.3250333368778229,0.3567500114440918,0.354449987411499,0.3151000142097473,0.2203000038862228,0.3446873128414154,0.255358874797821,0.2548014262514855,0.2541605998591392,0.9694390892982484,5,2,333,183,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,265,350,385
Chaki Cherla,15.094667,80.026777,28_515_shc_2025-26.3060,151.0,11.2,28.1,0.68,0.0575499981641769,0.0854000002145767,0.1229000017046928,0.1583999991416931,0.1928000003099441,0.2849499881267547,0.325300008058548,0.3250333368778229,0.3567500114440918,0.354449987411499,0.3151000142097473,0.2203000038862228,0.3446873128414154,0.255358874797821,0.2548014262514855,0.2541605998591392,0.9694390892982484,5,2,333,183,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,265,350,385
Lingasamudram,15.095407,79.712649,28_515_shc_2025-26.10399,151.0,52.22,91.3,0.28,0.0650999993085861,0.0710000023245811,0.101400002837181,0.121299996972084,0.176499992609024,0.2540999948978424,0.2860000133514404,0.3120000064373016,0.3190999925136566,0.3075000047683716,0.3449999988079071,0.2565999925136566,0.4401108026504516,0.2773797512054443,0.3162940575118547,0.3064931031317617,1.105769157409668,58,3,237,189,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,303,325,372
Lingasamudram,15.095407,79.712649,28_515_shc_2025-26.6821,138.0,18.4,161.5,0.19,0.0650999993085861,0.0710000023245811,0.101400002837181,0.121299996972084,0.176499992609024,0.2540999948978424,0.2860000133514404,0.3120000064373016,0.3190999925136566,0.3075000047683716,0.3449999988079071,0.2565999925136566,0.4401108026504516,0.2773797512054443,0.3162940575118547,0.3064931031317617,1.105769157409668,58,3,237,189,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,303,325,372
Veera Raghavuni Kota,15.105,79.805,28_515_shc_2025-26.10880,13.0,96.0,168.6,0.62,0.0559500008821487,0.0707999989390373,0.1089000031352043,0.120899997651577,0.1762000024318695,0.2576999962329864,0.2802000045776367,0.2822000086307525,0.3018499910831451,0.3179333209991455,0.2671999931335449,0.1827500015497207,0.400148868560791,0.2312390953302383,0.2730936115169345,0.2679105467674244,0.9468461275100708,25,2,296,186,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,291,347,363
Veera Raghavuni Kota,15.105,79.805,28_515_shc_2025-26.10882,88.0,24.6,119.4,0.52,0.0559500008821487,0.0707999989390373,0.1089000031352043,0.120899997651577,0.1762000024318695,0.2576999962329864,0.2802000045776367,0.2822000086307525,0.3018499910831451,0.3179333209991455,0.2671999931335449,0.1827500015497207,0.400148868560791,0.2312390953302383,0.2730936115169345,0.2679105467674244,0.9468461275100708,25,2,296,186,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,291,347,363
Veera Raghavuni Kota,15.105496,79.790494,28_515_shc_2025-26.550,63.0,37.6,203.7,0.39,0.0680000036954879,0.0736000016331672,0.1039166674017906,0.1172999963164329,0.1484750062227249,0.1905750036239624,0.2071624994277954,0.2060000002384185,0.2225791662931442,0.2450499981641769,0.2338999956846237,0.1812250018119812,0.274358183145523,0.1622822284698486,0.1633156690057044,0.1616057408474847,1.1354368925094604,31,4,195,183,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,316,324,360
Veera Raghavuni Kota,15.106614,79.799653,28_515_shc_2025-26.4210,63.0,6.9,295.0,0.37,0.0601099990308284,0.0644500032067298,0.1004500016570091,0.1025374978780746,0.1726749986410141,0.2599999904632568,0.2935999929904938,0.3064000010490417,0.3100500106811523,0.2948000133037567,0.2788666784763336,0.2096000015735626,0.4985175132751465,0.2791316509246826,0.3543586098311896,0.3364299031753017,0.910139262676239,29,2,153,177,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,292,345,362
