Point_ID,Latitude,Longitude,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI
Point_353,14.154142,79.593045,151.0,3.8,117.9,0.2,693.0,736.25,973.0,1064.6666666666667,1681.0,2479.3333333333335,2862.2,3075.625,3217.3333333333335,3237.6666666666665,3324.0,2370.5,0.4857045095454225,0.29319633143247575,1.2750988100522054,0.7284687911933103
Point_354,14.153966,79.592762,125.0,30.0,105.5,0.25,534.75,707.0,1044.3333333333333,1023.0,1666.5,3052.0,3780.0,3790.6666666666665,4121.75,4097.166666666666,2063.5,1181.0,0.5749601828128247,0.3892435024279999,1.49533551849584,0.8623507010559115
Point_355,14.153873,79.59313,125.0,30.0,105.5,0.25,556.3333333333334,674.1666666666667,926.125,1018.0,1633.5,2529.7,2988.75,2982.0,3310.5,3766.875,2811.5,1937.6666666666667,0.491,0.2921676958076048,1.2169279385339862,0.7364079490063742
Point_356,14.155245,79.5942,201.0,9.2,68.3,0.38,849.1,819.3333333333334,1031.0,1241.5,1713.6,2435.75,2849.0,2727.166666666667,3166.666666666667,3094.285714285714,3378.5,2774.5,0.3743490676969596,0.22824136973345455,0.9211342123754804,0.5614528658408566
Point_357,15.196752,80.017182,113.0,5.9,35.1,0.97,597.0,892.5,1296.0,1726.5,1857.5,2606.5,2937.5,2999.5,3148.5,3015.5,3124.0,2540.5,0.26936098180279305,0.23512456248713198,0.47744064808911224,0.40399873056172647
Point_358,15.199102,80.02483,50.0,18.2,21.1,0.39,547.5,783.0,1092.0,1389.5,1876.5,2382.0,2575.5,2567.0,2779.0,2775.5,3288.0,2529.0,0.2976115253380513,0.15539552154832903,0.5849478390461997,0.4463608794541319
Point_359,15.195822,80.031415,213.0,45.2,42.1,0.34,537.5,717.0,1072.0,1239.0,1868.0,2575.0,2953.0,2919.5,3259.0,3201.5,3145.5,2195.0,0.4041120596368883,0.21963446475195822,0.8441330118545308,0.6060952151959605
Point_360,15.189469,80.048835,163.0,24.7,21.1,0.89,622.0,627.0,991.0,1016.0,1674.0,2688.0,3007.0,3013.5,3397.5,3331.5,2418.5,1494.0,0.4957190718451421,0.28576,1.1328833938294012,0.7434863523573201
Point_361,15.187829,80.053084,151.0,4.1,28.1,0.79,630.5,829.0,1248.0,1445.0,2197.5,3031.0,3355.5,3560.0,3829.0,3588.0,3565.0,2343.0,0.4225774225774226,0.23664785062961355,0.8792716388126715,0.6338028169014085
Point_362,15.189469,80.035239,238.0,31.13,63.2,0.89,321.0,414.5,584.0,568.0,1115.0,2197.5,2587.5,2639.0,2952.0,2894.5,2055.5,1183.5,0.6457748674773932,0.40596696856686204,1.7615037849791613,0.9685113016367888
Point_363,15.183525,80.062219,401.0,36.42,49.2,0.78,595.0,656.0,1005.0,994.0,1869.0,2898.0,3291.0,3480.0,3504.0,3587.0,3237.0,2484.0,0.5556548949485919,0.3011777902411666,1.3734806629834253,0.833389205497821
Point_364,15.179835,80.070079,263.0,14.7,28.1,0.52,859.25,1030.75,1499.0,2021.0,2465.0,3095.0,3331.6666666666665,3348.5,3607.5,3630.3333333333335,4328.5,3805.0,0.2472297234379365,0.15197385396060892,0.4285091754224568,0.3708100558659218
Point_365,15.168356,80.062856,201.0,10.0,49.2,0.53,631.0,947.0,1372.0,2008.0,2341.0,2770.0,2992.0,3040.0,3202.0,3262.0,4549.0,4167.0,0.20443740095087162,0.1299015052964133,0.3230451386715082,0.30662573041497476
Point_366,15.192879,80.036543,214.0,13.5,42.1,0.47,484.0,489.0,738.5,748.5,1308.0,2449.5,2933.5,2642.0,3109.5,3427.0,2404.0,1419.0,0.5584722017401563,0.33772151898734176,1.365570460118275,0.8375847832497788
Point_367,15.191632,80.036484,88.0,11.2,42.1,0.27,475.5,633.5,1000.0,1161.0,1807.5,2562.5,2826.5,2891.0,3099.0,2936.5,3315.0,2512.5,0.4269496544916091,0.23060551239757368,0.8469182944142556,0.6403454657618753
Point_368,15.189647,80.034251,238.0,31.13,63.2,0.89,484.0,613.0,905.0,837.0,1255.0,2502.0,2927.0,3254.0,3219.5,3364.5,2095.0,1249.5,0.5908090931312637,0.44333555111998224,1.6422068215790189,0.8861053403397288
Point_369,15.186415,80.032723,401.0,11.2,56.2,0.43,423.5,744.0,1061.5,1210.0,1472.0,2300.5,2660.5,2779.0,2902.5,2881.0,2409.0,1626.5,0.3933316620706944,0.30745706892495883,0.8794843049327354,0.589923549316957
Point_370,15.182219,80.032077,88.0,10.0,35.1,0.52,486.0,661.0,1016.0,1007.5,1559.5,2833.0,3280.5,3420.0,3665.0,3571.0,2469.0,1347.0,0.5448898927159797,0.37363189075208353,1.3377509149384494,0.8172425474254743
Point_371,15.181879,80.035074,339.0,7.0,38.1,0.98,522.0,762.0,1110.0,1215.0,1929.5,2827.5,3263.0,3335.5,3695.0,3251.5,2808.5,1701.5,0.4659927480496649,0.26704653371320036,1.0793545759951135,0.6989123269611074
Point_372,15.180574,80.037484,151.0,34.07,49.2,0.34,520.5,655.0,983.0,1022.0,1548.0,2462.0,2848.0,2833.0,3087.5,3035.0,2236.5,1359.0,0.46977950713359273,0.2933120292170737,1.1169359812507709,0.7045778757618986
Point_373,15.17961,80.033663,188.0,4.1,35.1,0.43,486.5,667.5,921.0,982.0,1498.0,2581.5,2983.5,3006.5,3288.0,3184.0,2307.0,1351.5,0.50758430487652,0.3348873348873349,1.3000064213703206,0.7612810228127349
Point_374,15.17876,80.030607,213.0,15.9,35.1,0.3,518.5,578.5,865.0,749.5,1220.5,1917.0,2175.0,2404.5,2213.5,2401.0,1719.5,1006.5,0.5247305009511731,0.32662068965517244,1.613846903949293,0.7869709938183547
Point_375,15.177909,80.024613,163.0,20.0,35.1,0.26,516.0,718.5,1022.0,1177.5,1586.0,2438.5,2723.5,2647.5,2919.0,2677.0,2671.5,1748.0,0.3843137254901961,0.25073815991496395,0.849760101739985,0.5763952424519672
Point_376,15.177796,80.021909,138.0,11.2,49.2,0.41,490.5,530.0,827.0,766.0,1432.0,2395.5,2735.5,2957.5,3022.5,2847.0,2658.5,1740.0,0.5885591513361085,0.34753388768652466,1.5305908646459,0.8827201933404941
Point_377,15.173373,80.015738,113.0,45.2,49.2,0.36,402.0,521.0,812.0,991.5,1640.0,2287.5,2604.0,2580.0,2791.5,2787.5,3035.5,2500.0,0.4447711045779084,0.22274881516587677,0.8591130340724716,0.6670632698768197
Point_378,15.143821,80.005442,301.0,15.9,49.2,0.46,357.5,376.5,688.0,403.5,1145.5,2485.5,2922.0,3001.0,3114.5,2925.0,1919.0,1100.0,0.7629607871934204,0.4474858314240926,2.4983168221602385,1.144273127753304
Point_379,14.917555,79.587977,63.0,13.1,49.7,0.3,472.0,534.5,845.5,1159.0,1569.5,2656.5,2969.5,3002.5,3208.0,2972.0,2743.5,1808.5,0.442989306740358,0.31342957130358706,0.7747425929817188,0.6644041326285439
Point_380,14.916373,79.587395,50.0,9.2,86.9,0.38,445.5,623.5,933.0,1424.0,1796.5,2227.0,2441.0,2542.0,2730.5,2815.0,3501.5,2581.0,0.28189611699445283,0.1718335830356114,0.43598642904496354,0.4227908735661162
Point_381,14.944903,80.038315,100.0,6.9,434.0,0.15,497.0,868.0,1434.0,1926.0,2353.0,4250.0,4973.0,4583.0,5225.0,4970.0,2842.0,1577.0,0.4082040251958826,0.3215109573241061,0.6897715472481827,0.6122590060680544
Point_382,14.91982,79.815684,100.0,60.5,89.6,0.94,489.5,519.5,841.0,799.5,1425.0,2825.0,3406.0,3675.5,3864.0,3721.0,2653.5,1610.0,0.64268156424581,0.4412312518380551,1.5708121688786936,0.9639146464082224
Point_383,15.170278,80.005474,276.0,1.8,28.1,0.14,540.5,846.5,1396.0,1928.0,2404.5,2792.5,3002.0,2876.0,2910.5,2879.0,4084.5,2945.0,0.19733555370524564,0.08929078685730518,0.29272811486799444,0.29597252575710276
Point_384,15.170125,80.005806,276.0,1.8,28.1,0.14,402.0,367.5,559.0,488.0,1312.0,2428.0,2845.0,2874.0,3167.0,3035.5,2288.5,1467.5,0.7096966091612136,0.3731485905398949,1.9578239107245428,1.0643866171003717
Point_385,15.170049,80.00549,276.0,1.8,28.1,0.14,540.5,716.0,1202.5,1579.0,1800.5,2615.0,2964.5,2808.0,3053.5,2879.0,3228.0,2171.0,0.2801458855710052,0.21861777150916784,0.4444524808332128,0.42017094017094014
Point_386,15.16982,80.00549,276.0,1.8,28.1,0.14,516.0,653.0,991.5,1237.5,1556.5,2477.5,2848.5,2750.0,3046.0,2898.5,2747.5,1866.0,0.3793103448275862,0.2771392081736909,0.7163493416690347,0.568894182547643
Point_387,15.169774,80.004984,276.0,1.8,28.1,0.14,631.5,704.0,984.0,1182.0,1569.0,2451.0,2771.5,2910.0,3008.5,2833.0,3058.5,2125.5,0.4222873900293255,0.2993971868720697,0.9146728774084268,0.6333536957849725
Point_388,14.532324,80.113491,238.0,57.6,117.9,0.03,426.1666666666667,548.25,841.4285714285714,834.0,1482.25,2993.4,3770.076923076923,3642.75,4049.285714285714,3882.2,1892.0,1014.0,0.627408276093148,0.4215609756097561,1.5480750682062447,0.941007314757943
Point_389,14.531629,80.114266,213.0,16.1,173.8,0.19,436.2857142857143,601.5,947.2,835.5,1727.6,2768.714285714286,3281.1666666666665,3247.3333333333335,3498.0,3495.2727272727275,2322.5,1448.6666666666667,0.5907253949463199,0.3054781303602059,1.6078531588186928,0.8859795918367347
Point_390,14.531407,80.114295,213.0,16.1,173.8,0.19,425.57142857142856,638.25,967.0,1085.5,1719.0,2739.6,3110.8,3015.176470588235,3367.6363636363635,3522.9,2210.3333333333335,1378.25,0.4705751561793965,0.273791329630596,1.0172679249495702,0.7057766781411359
Point_391,14.532439,80.114495,213.0,16.1,173.8,0.19,556.8571428571429,787.0,1211.5,1343.0,1977.0,2901.285714285714,3273.7272727272725,3525.285714285714,3620.6,3398.6666666666665,2922.0,1927.0,0.44826574329479435,0.28138955239381036,0.9602112012068641,0.6723295629593768
Point_392,14.532326,80.114519,213.0,16.1,173.8,0.19,556.8571428571429,802.5,1211.2222222222222,1477.5,1977.0,2901.285714285714,3273.7272727272725,3396.0,3620.6,3398.6666666666665,2922.0,1927.0,0.39365958756540476,0.26409826912339474,0.7682296880631081,0.5904288059089043
Point_393,14.944241,79.907596,226.0,4.6,621.0,0.1,366.0,465.0,838.0,693.5,1491.5,3036.0,3593.5,3672.5,3831.5,3154.0,2961.0,1809.0,0.6823179111314704,0.42234701781564676,1.7132505175983437,1.0233596702164205
Point_394,14.173949,79.553736,188.0,15.4,341.4,0.23,913.5,1312.5,1587.5,1928.5,2170.5,2314.5,2522.5,2658.5,2692.0,2702.0,3498.0,3186.0,0.15914541094397208,0.1010561192793539,0.4160255314298741,0.23869209809264302
Point_395,14.173948,79.553757,188.0,15.4,341.4,0.23,913.5,1312.5,1587.5,1928.5,2170.5,2314.5,2522.5,2658.5,2692.0,2702.0,3498.0,3186.0,0.15914541094397208,0.1010561192793539,0.4160255314298741,0.23869209809264302
Point_396,14.173866,79.553626,100.0,16.1,335.2,0.39,934.5,1013.5,1329.0,1647.0,1927.0,2204.5,2395.0,2452.5,2637.0,2660.0,3395.5,3069.0,0.1964873765093304,0.11999086653727595,0.425357765221524,0.2946951219512195
Point_397,14.173833,79.553674,100.0,16.1,335.2,0.39,934.5,970.5,1263.0,1516.0,1927.0,2204.5,2395.0,2414.0,2637.0,2660.0,3395.5,3069.0,0.22849872773536894,0.11218613222759732,0.5304507058893024,0.34270449052283425
Point_398,14.173823,79.553673,100.0,16.1,335.2,0.39,934.5,970.5,1263.0,1516.0,1927.0,2204.5,2395.0,2414.0,2637.0,2660.0,3395.5,3069.0,0.22849872773536894,0.11218613222759732,0.5304507058893024,0.34270449052283425
Point_399,14.17382,79.553662,100.0,16.1,335.2,0.39,934.5,970.5,1263.0,1516.0,1927.0,2204.5,2395.0,2414.0,2637.0,2660.0,3395.5,3069.0,0.22849872773536894,0.11218613222759732,0.5304507058893024,0.34270449052283425
Point_400,14.173822,79.553738,100.0,16.1,335.2,0.39,892.0,959.0,1224.5,1586.5,1850.0,2149.0,2352.5,2475.5,2534.0,2674.0,3418.5,3068.0,0.2188577055637617,0.14460755981967402,0.46273162606704143,0.32824615384615385
Point_401,14.17382,79.553661,100.0,16.1,335.2,0.39,934.5,970.5,1263.0,1516.0,1927.0,2204.5,2395.0,2414.0,2637.0,2660.0,3395.5,3069.0,0.22849872773536894,0.11218613222759732,0.5304507058893024,0.34270449052283425
Point_402,14.173819,79.553667,100.0,16.1,335.2,0.39,934.5,970.5,1263.0,1516.0,1927.0,2204.5,2395.0,2414.0,2637.0,2660.0,3395.5,3069.0,0.22849872773536894,0.11218613222759732,0.5304507058893024,0.34270449052283425
Point_403,14.173811,79.553658,100.0,16.1,335.2,0.39,934.5,970.5,1263.0,1516.0,1927.0,2204.5,2395.0,2414.0,2637.0,2660.0,3395.5,3069.0,0.22849872773536894,0.11218613222759732,0.5304507058893024,0.34270449052283425
Point_404,14.17381,79.55367,100.0,16.1,335.2,0.39,934.5,970.5,1263.0,1516.0,1927.0,2204.5,2395.0,2414.0,2637.0,2660.0,3395.5,3069.0,0.22849872773536894,0.11218613222759732,0.5304507058893024,0.34270449052283425
Point_405,14.173805,79.553691,100.0,16.1,335.2,0.39,934.5,970.5,1263.0,1516.0,1927.0,2204.5,2395.0,2414.0,2637.0,2660.0,3395.5,3069.0,0.22849872773536894,0.11218613222759732,0.5304507058893024,0.34270449052283425
Point_406,15.169728,80.004035,314.0,16.4,35.1,0.3,646.0,728.0,1050.5,1206.5,1684.5,2333.5,2713.5,2787.0,2953.5,2767.5,3153.5,2501.0,0.39576812320020033,0.24656155652465617,0.8651740748850449,0.5935778668002003
Point_407,15.162735,79.975129,301.0,28.2,28.1,0.24,325.0,505.0,745.5,646.0,1168.5,2435.5,2818.5,2939.5,3078.0,3077.5,2017.0,1191.5,0.6396597406219495,0.43111002921129504,1.8929514691317268,0.9593558282208589
Point_408,15.162659,79.97503,301.0,28.2,28.1,0.24,325.0,551.0,838.5,851.5,1260.0,2449.5,2877.0,3001.5,3142.0,3077.5,2332.0,1421.5,0.5580067479885803,0.40865892291446676,1.3508419200804223,0.8369015181004281
Point_409,15.162625,79.974843,301.0,28.2,28.1,0.24,370.0,582.5,903.5,1124.5,1355.5,2236.5,2589.0,2657.0,2873.0,2861.5,2400.0,1624.5,0.4052624619859844,0.3243613707165109,0.7607346736162819,0.6078133262823903
Point_410,15.162708,79.974751,301.0,28.2,28.1,0.24,494.0,615.5,914.5,1121.0,1451.0,2223.0,2531.0,2657.0,2804.0,2938.0,2641.5,1749.5,0.4065643197458973,0.29357351509250246,0.8054113575585968,0.6097657800714569
Point_411,15.162706,79.974808,301.0,28.2,28.1,0.24,494.0,550.0,820.0,1004.5,1566.0,2329.0,2605.0,2547.5,2914.0,2938.0,2808.5,1997.0,0.43440315315315314,0.2386045946274462,0.8667565442085159,0.6515130190007038
Point_412,15.162701,79.974876,301.0,28.2,28.1,0.24,494.0,524.5,782.0,896.5,1566.0,2329.0,2605.0,2736.0,2914.0,2938.0,2808.5,1997.0,0.5064005505849966,0.2719665271966527,1.0995875425907107,0.759496284062758
Point_413,15.162674,79.97502,301.0,28.2,28.1,0.24,454.0,582.5,903.5,945.0,1477.0,2676.5,3124.0,3272.5,3409.0,2946.0,2738.0,1717.0,0.5518672199170125,0.3780397936624908,1.271927427728291,0.8277027027027027
Point_414,15.162729,79.974922,301.0,28.2,28.1,0.24,494.0,524.5,782.0,896.5,1566.0,2329.0,2605.0,2736.0,2914.0,2938.0,2808.5,1997.0,0.5064005505849966,0.2719665271966527,1.0995875425907107,0.759496284062758
Point_415,15.162706,79.974952,301.0,28.2,28.1,0.24,454.0,582.5,903.5,945.0,1477.0,2676.5,3124.0,3272.5,3409.0,2946.0,2738.0,1717.0,0.5518672199170125,0.3780397936624908,1.271927427728291,0.8277027027027027
Point_416,15.162425,79.975024,301.0,28.2,28.1,0.24,325.0,446.5,688.5,627.0,1046.0,2272.0,2711.5,2668.0,2986.0,3077.5,1928.0,1081.0,0.619423368740516,0.436725901992461,1.6554465082326222,0.9289940828402368
Point_417,15.162359,79.974975,301.0,28.2,28.1,0.24,325.0,441.5,688.5,633.0,1046.0,2272.0,2711.5,2567.0,2986.0,3077.5,1928.0,1081.0,0.604375,0.4209797951840576,1.5827809149684917,0.9064208717387909
Point_418,15.162385,79.974943,301.0,28.2,28.1,0.24,370.0,406.5,633.5,505.5,1075.0,2205.0,2543.5,2654.0,2842.5,2861.5,1909.5,1103.0,0.6800126602310492,0.42343791901314026,2.035142559439235,1.0198575949367088
Point_419,14.26375,80.055505,151.0,6.5,168.6,0.34,743.0,769.0,1107.0,1224.0,1870.0,2263.0,2483.0,2408.0,2686.0,2582.0,3031.0,2515.0,0.32599118942731276,0.1257597007947639,0.7426922594404717,0.4889194769442533
Point_420,14.263886,80.055512,151.0,6.5,168.6,0.34,743.0,947.0,1288.0,1516.0,1870.0,2263.0,2483.0,2296.0,2686.0,2582.0,3031.0,2515.0,0.20461699895068206,0.10225636101776284,0.45449248339354387,0.30688524590163935
Point_421,14.264031,80.056111,151.0,6.5,168.6,0.34,662.0,699.0,966.0,1127.0,1531.0,1971.0,2213.0,2225.0,2361.0,2797.0,2561.0,1994.0,0.3275656324582339,0.1847710330138445,0.7328794553464157,0.4912751677852349
Point_422,14.938961,79.768006,113.0,6.1,347.6,0.12,404.5,589.5,880.0,1087.5,1687.5,2616.0,2960.5,3128.0,3394.0,3066.0,2735.5,1796.0,0.48404696951725773,0.2991381995639082,0.9748698103291769,0.7259843453510437
Point_423,14.152696,79.703033,125.0,14.6,552.4,0.16,558.3333333333334,656.0,939.0,1041.0,1510.0,2397.0,2731.25,2755.25,3018.0,2915.0,2871.5,1988.5,0.4515640434639447,0.2919524060723287,1.0498193398248514,0.6772568644235202
Point_424,14.152678,79.703136,125.0,14.6,552.4,0.16,558.3333333333334,716.5,1056.0,1214.5,1707.0,2488.5,2777.6666666666665,3003.666666666667,3017.5,2915.0,3088.5,2269.0,0.4241574143585286,0.2752618171525616,0.9095145302041853,0.6361607142857144
Point_425,14.152551,79.703039,125.0,14.6,552.4,0.16,558.3333333333334,672.0,969.0,1012.3333333333334,1707.0,2488.5,2777.6666666666665,2671.75,3017.5,2915.0,3088.5,2269.0,0.45042864575086516,0.22032543534113616,1.1191857197455093,0.6755512835010742
Point_426,14.152093,79.702982,125.0,14.6,552.4,0.16,567.5,544.3333333333334,877.0,882.5,1449.5,2504.0,2826.0,2817.0,3108.0,2963.333333333333,2568.5,1686.0,0.5229085011488039,0.320520332825501,1.1999131621386925,0.7842567567567569
Point_427,14.152016,79.703198,125.0,14.6,552.4,0.16,567.5,736.25,1033.0,1241.0,1557.5,2394.5,2678.0,2745.5,2961.0,2963.333333333333,2883.0,2031.5,0.3773987206823028,0.27608645131303744,0.8052990766760337,0.5660270880361173
Point_428,14.151949,79.702913,125.0,14.6,552.4,0.16,546.5,516.6666666666666,835.625,835.75,1579.5,2512.5,2781.0,2971.0,3091.0,2714.5,2784.75,1926.95,0.5609115387141262,0.3057905724645643,1.2983400218898211,0.8412568126600566
Point_429,14.151833,79.702873,125.0,14.6,552.4,0.16,546.5,608.0,932.5,1029.5,1579.5,2512.5,2781.0,3009.3333333333335,3091.0,2714.5,2784.75,1926.95,0.49019931498369995,0.3115897286892093,1.0696405417086874,0.7352079551081037
Point_430,14.151833,79.703945,125.0,14.6,552.4,0.16,573.5,725.0,1024.75,1249.8333333333335,1687.0,2340.5,2644.0,2733.0,2938.5,2680.0,2930.0,2195.5,0.3723898397288362,0.23665158371040723,0.7732075209397699,0.5585146443514644
Point_431,14.152413,79.703614,125.0,14.6,552.4,0.16,645.6666666666666,1021.0,1390.5,1743.5,2031.25,2517.0,2736.5,2704.75,3048.0,2944.0,3456.75,2753.0,0.2160962176136683,0.14220861486486486,0.4361982120978355,0.32410789547625735
Point_432,14.152347,79.70358,125.0,14.6,552.4,0.16,645.6666666666666,1021.0,1390.5,1743.5,2031.25,2517.0,2736.5,2704.75,3048.0,2944.0,3456.75,2753.0,0.2160962176136683,0.14220861486486486,0.4361982120978355,0.32410789547625735
Point_433,14.15227,79.703438,125.0,14.6,552.4,0.16,645.6666666666666,791.5,1139.0,1308.25,1842.0,2457.0,2700.0,2912.5,2945.0,2944.0,3270.5,2536.0,0.38008647752176744,0.22515511620569986,0.8309162479929559,0.5700621853716317
Point_434,14.152209,79.703284,125.0,14.6,552.4,0.16,567.5,751.3333333333333,1082.0,1374.0,1873.5,2455.0,2703.25,2725.5,2994.0,2963.333333333333,3243.0,2517.0,0.3296743505305525,0.1852576647097195,0.6332583637897103,0.4944512195121952
Point_435,15.095407,79.712649,138.0,18.4,161.5,0.19,636.5,657.5,970.5,1154.0,1757.0,2535.0,2877.0,3117.5,3178.5,3067.5,3422.0,2460.0,0.4596745873814819,0.27910554928710635,0.9603815113719736,0.6894311797752809
Point_436,15.092826,79.714941,113.0,36.9,463.5,0.05,596.0,787.0,1141.5,1559.0,1952.0,2654.0,2941.5,3051.0,3267.5,3211.0,3504.0,2780.5,0.323644251626898,0.21966819908055166,0.573537326055201,0.4854137295304197
Point_437,15.067255,79.719653,63.0,79.2,168.6,0.47,588.0,951.0,1208.0,1449.5,1980.0,2651.0,2951.0,2697.5,3155.0,3117.0,3133.0,2519.0,0.30094043887147337,0.1533939070016034,0.7318789584799437,0.4513562386980109
Point_438,14.958921,79.956159,138.0,5.4,403.0,0.1,623.0,820.0,1378.0,1512.0,1547.0,1794.0,2007.0,1302.0,1912.0,2013.0,1838.0,1279.0,-0.07462686567164178,-0.085995085995086,-0.1242603550295858,-0.11192041215135903
Point_439,14.948214,79.965062,50.0,5.4,335.0,0.42,395.0,436.0,676.0,581.0,1164.0,2235.0,2620.0,2654.0,2911.0,3299.0,2049.0,1118.0,0.6408037094281298,0.3902566788894709,1.8051201671891326,0.9610570236439498
Point_440,14.94865,79.960216,238.0,12.3,602.0,0.24,403.0,535.0,841.0,811.0,1369.0,2285.0,2612.0,2852.0,2964.0,2943.0,3037.0,1922.0,0.5571935571935572,0.3513385453683961,1.3766356400917306,0.8356762658659751
Point_441,14.949521,79.95537,201.0,13.8,379.0,0.97,395.0,500.0,808.0,904.0,1542.0,2323.0,2592.0,2668.0,2837.0,2733.0,2726.0,1802.0,0.49384098544232924,0.267458432304038,1.0154271241077597,0.7406578026592023
Point_442,14.959163,80.007436,188.0,10.0,397.0,0.45,451.0,622.0,954.0,858.0,1458.0,2404.0,2850.0,3068.0,2990.0,3138.0,2459.0,1596.0,0.5629139072847682,0.35572249226690233,1.5554617117117118,0.8442633388513944
Point_443,14.956986,80.002703,238.0,16.1,478.0,0.18,543.0,850.0,1212.0,1766.0,2000.0,2404.0,2602.0,2744.0,2831.0,2824.0,3470.0,2547.0,0.21685144124168515,0.15682967959527824,0.35099052540913006,0.3252411040904556
Point_444,14.957313,79.998646,226.0,13.1,397.0,0.24,522.0,558.0,839.0,881.0,1622.0,2442.0,2800.0,2576.0,3116.0,3007.0,2838.0,1885.0,0.4903095169221869,0.22725107193901858,1.1521207177814028,0.735357917570499
Point_445,14.958401,79.996167,213.0,3.8,397.0,0.42,668.0,675.0,1106.0,1134.0,1851.0,2665.0,3127.0,3340.0,3343.0,3386.0,2943.0,1925.0,0.4930710773357175,0.28684261221344637,1.0850959173635022,0.7395239691585652
Point_446,14.956769,79.9938,188.0,14.6,447.0,0.3,577.0,736.0,1128.0,1388.0,1935.0,2369.0,2700.0,2959.0,2878.0,2428.0,3247.0,2256.0,0.3613986657464918,0.20923579893747446,0.6809119278779473,0.5420356526739505
Point_447,14.953721,80.005859,238.0,14.6,521.0,0.22,537.0,770.0,1003.0,1154.0,1594.0,2204.0,2571.0,2558.0,2760.0,2835.0,2824.0,1998.0,0.37823275862068967,0.2321772639691715,0.9466019417475728,0.5672727272727273
Point_448,14.951979,80.006084,238.0,1.5,447.0,0.24,464.0,611.0,966.0,982.0,1673.0,2605.0,2914.0,2900.0,3108.0,2972.0,2542.0,1648.0,0.49407521895929934,0.26831401705663677,1.1388196176226102,0.7410173857050869
Point_449,14.951108,80.004844,226.0,2.3,397.0,0.3,570.0,676.0,1028.0,1350.0,1754.0,2372.0,2624.0,2592.0,2883.0,3047.0,3082.0,2268.0,0.3150684931506849,0.19282098481362173,0.5521963364751912,0.47254280279010774
Point_450,14.958773,79.962696,188.0,10.0,583.0,0.32,520.0,714.0,966.0,852.0,1672.0,2795.0,3312.0,3540.0,3771.0,3255.0,2381.0,1377.0,0.6120218579234973,0.35840368380660015,2.037598544572468,0.9179282868525895
Point_451,14.953875,79.963146,226.0,1.5,354.0,0.33,430.0,558.0,869.0,934.0,1528.0,2432.0,2679.0,2732.0,2982.0,2938.0,2897.0,1909.0,0.49045280960174575,0.28262910798122065,1.0826107899807322,0.7355788899495431
