Latitude,Longitude,Feature_ID,Village,N,P,K,OC
14.63,79.57,28_515_shc_2023-24.4985,Nagulapadu,38.0,70.0,650.0,0.98
14.63,79.57,28_515_shc_2023-24.5447,Nagulapadu,100.0,28.0,650.0,0.82
14.63,79.98,28_515_shc_2023-24.5398,Talamanchi,138.0,13.0,91.0,0.51
14.63,80.05,28_515_shc_2023-24.4949,North Amuluru,138.0,92.0,65.0,0.52
14.635,79.305,28_515_shc_2023-24.6446,Bommavaram,163.0,13.0,228.0,0.42
14.635,79.305,28_515_shc_2023-24.6933,Bommavaram,63.0,19.0,117.0,0.82
14.635,79.695,28_515_shc_2023-24.7014,Kondameeda Konduru,63.0,35.0,650.0,0.14
14.635,79.72,28_515_shc_2023-24.6077,Peramana,113.0,17.0,104.0,0.81
14.635,79.725,28_515_shc_2023-24.6328,Peramana,63.0,3.0,156.0,0.19
14.635,80.035,28_515_shc_2023-24.7209,Beeramgunta,125.0,56.0,182.0,0.41
14.635,80.13,28_515_shc_2023-24.7135,Dandigunta,113.0,12.0,85.0,0.68
14.64,79.575,28_515_shc_2023-24.5646,Nagulapadu,151.0,13.0,137.0,0.54
14.64,79.575,28_515_shc_2023-24.5931,Nagulapadu,151.0,25.0,195.0,0.21
14.64,79.59,28_515_shc_2023-24.5649,Nagulapadu,138.0,35.0,208.0,0.61
14.64,79.72,28_515_shc_2023-24.6258,Peramana,75.0,9.0,137.0,0.18
14.64,80.01,28_515_shc_2023-24.7417,North Amuluru,201.0,7.0,117.0,0.18
14.64,80.015,28_515_shc_2023-24.7219,North Amuluru,138.0,12.0,65.0,0.3
14.64,80.14,28_515_shc_2023-24.5344,Vavilla,163.0,19.0,637.0,0.75
14.645,79.405,28_515_shc_2023-24.6239,Ponguru,88.0,13.0,39.0,0.1
14.645,79.81,28_515_shc_2023-24.5758,Marripadu,88.0,132.0,130.0,0.61
14.645,79.9,28_515_shc_2023-24.6152,Thurimerla,113.0,12.0,110.0,0.69
14.645,79.9,28_515_shc_2023-24.6831,Dundigam,188.0,13.0,130.0,0.63
14.645,80.14,28_515_shc_2023-24.6752,Varini,188.0,2.0,202.0,0.21
14.65,79.515,28_515_shc_2023-24.5614,Mahimalur,138.0,32.0,78.0,0.71
14.65,79.89,28_515_shc_2023-24.5419,Chennuru,63.0,2.0,91.0,0.9
14.655,79.75,28_515_shc_2023-24.5745,Neelayapalem,163.0,52.0,117.0,0.52
14.655,79.79,28_515_shc_2023-24.5022,Srikolanu,151.0,21.0,241.0,0.72
14.655,79.89,28_515_shc_2023-24.5925,Chennuru,113.0,62.0,91.0,0.63
14.655,80.02,28_515_shc_2023-24.4913,Allur,176.0,27.0,72.0,0.35
14.655,80.02,28_515_shc_2023-24.4915,Allur,188.0,12.0,59.0,0.41
14.655,80.02,28_515_shc_2023-24.4917,Allur,163.0,14.0,59.0,0.39
14.655,80.02,28_515_shc_2023-24.4954,Allur,125.0,95.0,104.0,0.5
14.655,80.025,28_515_shc_2023-24.4923,North Mopuru,138.0,15.0,46.0,0.52
14.655,80.03,28_515_shc_2023-24.5308,North Mopuru,163.0,14.0,59.0,0.45
14.655,80.045,28_515_shc_2023-24.7421,Indupuru,151.0,11.0,91.0,0.42
14.655,80.14,28_515_shc_2023-24.4984,Varini,213.0,26.0,104.0,0.92
14.655,80.14,28_515_shc_2023-24.6263,Varini,138.0,14.0,98.0,0.25
14.655,80.14,28_515_shc_2023-24.6264,Varini,176.0,11.0,143.0,0.12
14.66,79.355,28_515_shc_2023-24.6246,Pallavolu,151.0,6.0,33.0,0.41
14.66,79.76,28_515_shc_2023-24.5283,Srikolanu,238.0,46.0,124.0,0.77
14.66,79.765,28_515_shc_2023-24.6313,Hasanapuram,263.0,48.0,247.0,1.33
14.66,79.765,28_515_shc_2023-24.6893,Hasanapuram,151.0,21.0,176.0,0.64
14.66,80.02,28_515_shc_2023-24.4921,North Mopuru,113.0,3.0,78.0,0.28
14.66,80.025,28_515_shc_2023-24.6703,North Mopuru,151.0,32.0,39.0,0.48
14.66,80.065,28_515_shc_2023-24.7424,Indupuru,113.0,21.0,78.0,0.3
14.665,79.88,28_515_shc_2023-24.6259,Dundigam,176.0,14.0,98.0,0.75
14.665,80.05,28_515_shc_2023-24.7420,Allurupeta,138.0,66.0,65.0,0.52
14.665,80.14,28_515_shc_2023-24.5634,Varini,85.0,19.0,565.0,0.6
14.665,80.14,28_515_shc_2023-24.5862,Varini,100.0,10.0,650.0,0.79
14.665,80.14,28_515_shc_2023-24.5863,Varini,176.0,65.0,169.0,1.21
14.67,79.935,28_515_shc_2023-24.6241,Dagadarthi,163.0,16.0,130.0,0.45
14.67,79.935,28_515_shc_2023-24.6408,Dagadarthi,176.0,8.0,91.0,0.38
14.67,79.935,28_515_shc_2023-24.7253,Dagadarthi,100.0,73.0,201.0,0.49
14.67,79.935,28_515_shc_2023-24.7256,Manubolupadu,163.0,9.0,104.0,0.15
14.67,80.025,28_515_shc_2023-24.4947,Graddagunta,50.0,128.0,496.0,0.42
14.675,79.39,28_515_shc_2023-24.6008,Ponguru,151.0,27.0,299.0,0.1
14.675,79.54,28_515_shc_2023-24.5615,Karatampadu,75.0,8.0,169.0,0.32
14.675,79.545,28_515_shc_2023-24.6763,Karatampadu,188.0,21.0,65.0,0.19
14.675,80.02,28_515_shc_2023-24.4929,Graddagunta,113.0,62.0,52.0,0.57
14.675,80.02,28_515_shc_2023-24.4936,Graddagunta,138.0,107.0,26.0,0.61
14.675,80.02,28_515_shc_2023-24.4945,Graddagunta,201.0,66.0,78.0,0.48
14.675,80.05,28_515_shc_2023-24.4909,Singapeta,163.0,58.0,169.0,0.5
14.675,80.05,28_515_shc_2023-24.7441,Allur,188.0,14.0,182.0,0.32
14.675,80.055,28_515_shc_2023-24.4919,Allur,113.0,65.0,212.0,0.79
14.68,79.555,28_515_shc_2023-24.5097,Boyila Chiruvella,113.0,8.0,202.0,0.28
