system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,K,N,OC,P,sample_id,.geo
347,463.25,2045.0,1091.0,564.0,852.5,880.0,1527.0,2616.0,3215.0,3308.0,3653.5,3502.5,111.7,63,0.41,11.5,347,"{""type"":""Point"",""coordinates"":[79.593414,14.157768999999998]}"
348,583.0,2897.5,1937.6666666666667,725.2857142857143,940.75,975.5,1653.0,2548.0,3027.5,3086.6666666666665,3407.3333333333335,3799.0,105.5,125,0.25,30,348,"{""type"":""Point"",""coordinates"":[79.593158,14.153856999999999]}"
349,784.9,3304.25,2409.5,813.25,1135.0,1322.5,1725.0,2541.8,2940.0,3058.0,3242.75,3175.5555555555557,105.5,125,0.25,30,349,"{""type"":""Point"",""coordinates"":[79.592869,14.154582999999999]}"
350,559.0,2417.0,1533.0,614.2,878.0,907.0,1521.0,2600.25,3205.0,2895.3333333333335,3578.5,3841.0,105.5,125,0.25,30,350,"{""type"":""Point"",""coordinates"":[79.592756,14.154372000000002]}"
351,691.5,3155.25,2164.8,753.5,1039.75,1100.8,1556.0,2608.0,2964.75,3123.4,3276.25,3290.1428571428573,117.9,151,0.2,3.8,351,"{""type"":""Point"",""coordinates"":[79.593045,14.154323]}"
352,691.5,3320.3333333333335,2414.0,756.0,973.0,1064.6666666666667,1681.0,2483.25,2862.2,3091.2,3217.3333333333335,3290.1428571428573,117.9,151,0.2,3.8,352,"{""type"":""Point"",""coordinates"":[79.593045,14.154141999999998]}"
353,564.6666666666666,2063.5,1213.0,715.0,1044.3333333333333,1038.0,1721.5,2999.6666666666665,3761.0,3794.3333333333335,4085.0,4119.333333333333,105.5,125,0.25,30,353,"{""type"":""Point"",""coordinates"":[79.592762,14.153965999999997]}"
354,583.0,2897.5,1937.6666666666667,725.2857142857143,940.75,975.5,1653.0,2548.0,3027.5,3086.6666666666665,3407.3333333333335,3799.0,105.5,125,0.25,30,354,"{""type"":""Point"",""coordinates"":[79.59313,14.153873]}"
355,849.1,3378.5,2737.0,817.0,1034.0,1190.0,1744.3333333333333,2475.5,2904.0,2742.25,3176.4,3103.625,68.3,201,0.38,9.2,355,"{""type"":""Point"",""coordinates"":[79.5942,14.155245]}"
356,608.5,3245.5,2566.5,911.25,1316.0,1758.0,1951.0,2640.75,2957.25,3021.0,3218.3333333333335,3024.875,35.1,113,0.97,5.9,356,"{""type"":""Point"",""coordinates"":[80.017182,15.196752]}"
357,612.7777777777778,3345.0,2619.0,803.3333333333334,1116.0666666666666,1435.375,1882.1,2445.875,2613.0,2575.8571428571427,2864.0,2757.769230769231,21.1,50,0.39,18.2,357,"{""type"":""Point"",""coordinates"":[80.02483,15.199102000000002]}"
358,543.75,3196.0,2255.0,748.0,1073.6666666666667,1301.3333333333333,1875.25,2602.0,2953.0,2886.0,3251.0,3169.8,42.1,213,0.34,45.2,358,"{""type"":""Point"",""coordinates"":[80.031415,15.195822]}"
359,586.5833333333334,2587.5,1623.0,605.7692307692307,987.375,1047.75,1688.6666666666667,2711.6,3037.5,3045.6666666666665,3417.5,3381.75,21.1,163,0.89,24.7,359,"{""type"":""Point"",""coordinates"":[80.048835,15.189469000000003]}"
360,707.6363636363636,3574.3333333333335,2414.0,917.4285714285714,1251.2,1497.6666666666667,2209.3333333333335,2974.5,3363.2,3613.3333333333335,3874.2,3659.75,28.1,151,0.79,4.1,360,"{""type"":""Point"",""coordinates"":[80.053084,15.187829]}"
361,330.4,2092.0,1214.0,413.4736842105263,593.5555555555555,594.75,1134.6,2217.2,2617.0,2638.625,2984.3333333333335,2916.75,63.2,238,0.89,31.13,361,"{""type"":""Point"",""coordinates"":[80.035239,15.189469000000003]}"
362,622.0,3271.0,2482.3333333333335,670.25,1010.0,981.0,1877.0,2896.666666666667,3291.0,3476.0,3559.0,3593.0,49.2,401,0.78,36.42,362,"{""type"":""Point"",""coordinates"":[80.062219,15.183525000000005]}"
363,865.2352941176471,4373.5,3853.4,1050.142857142857,1504.111111111111,2084.3571428571427,2482.7,3053.3333333333335,3334.75,3340.25,3601.0,3639.5,28.1,263,0.52,14.7,363,"{""type"":""Point"",""coordinates"":[80.070079,15.179835]}"
364,651.4,4603.0,4197.0,961.5333333333333,1423.0833333333335,2091.0,2404.75,2764.0,2982.25,3038.333333333333,3197.875,3267.0,49.2,201,0.53,10,364,"{""type"":""Point"",""coordinates"":[80.062856,15.168356]}"
365,494.0,2442.5,1444.0,485.9166666666667,732.9090909090909,801.875,1305.3333333333333,2472.0,2959.5,2706.6,3215.4285714285716,3398.5555555555557,42.1,214,0.47,13.5,365,"{""type"":""Point"",""coordinates"":[80.036543,15.192879]}"
366,544.3076923076923,3316.2,2513.6666666666665,668.3846153846154,1010.0,1168.0,1836.0,2568.8333333333335,2830.6666666666665,2895.0,3113.0,2896.4285714285716,42.1,88,0.27,11.2,366,"{""type"":""Point"",""coordinates"":[80.036484,15.191632000000002]}"
367,501.5,2145.0,1255.0,634.6666666666666,918.75,874.0,1320.0,2503.3333333333335,2943.0,3272.0,3232.0,3375.8,63.2,238,0.89,31.13,367,"{""type"":""Point"",""coordinates"":[80.034251,15.189647]}"
368,434.5,2418.0,1616.0,778.0,1080.5,1210.0,1493.5,2325.0,2678.0,2788.5,2915.0,2887.0,56.2,401,0.43,11.2,368,"{""type"":""Point"",""coordinates"":[80.032723,15.186414999999997]}"
369,490.0,2469.0,1375.0,645.0,1016.0,970.0,1559.5,2809.0,3280.5,3401.0,3630.5,3565.2,35.1,88,0.52,10,369,"{""type"":""Point"",""coordinates"":[80.032077,15.182219]}"
370,537.3333333333334,2912.0,1949.0,781.0,1105.0,1242.0,1923.5,2827.5,3289.0,3309.5,3626.6666666666665,3251.5,38.1,339,0.98,7,370,"{""type"":""Point"",""coordinates"":[80.035074,15.181879]}"
371,530.0,2176.0,1304.0,656.75,964.0,941.5,1488.5,2469.5,2856.0,2801.8,3091.0,3025.0,49.2,151,0.34,34.07,371,"{""type"":""Point"",""coordinates"":[80.037484,15.180573999999998]}"
372,490.5,2236.0,1287.5,664.6666666666666,986.25,946.0,1491.0,2582.0,2982.0,3000.0,3201.0,3159.3333333333335,35.1,188,0.43,4.1,372,"{""type"":""Point"",""coordinates"":[80.033663,15.17961]}"
373,534.6666666666666,1812.5,1074.5,598.5,884.8333333333334,753.0,1239.5,2082.0,2283.0,2437.0,2431.0,2477.0,35.1,213,0.3,15.9,373,"{""type"":""Point"",""coordinates"":[80.030607,15.178760000000002]}"
374,571.9047619047619,2664.0,1745.1666666666667,730.2666666666667,1049.642857142857,1177.2,1572.4166666666667,2516.25,2770.0,2696.0,2983.0,2720.8888888888887,35.1,163,0.26,20,374,"{""type"":""Point"",""coordinates"":[80.024613,15.177909]}"
375,475.85714285714283,2736.25,1744.25,593.25,848.5,779.6666666666666,1434.6153846153845,2415.0,2766.5,2955.6666666666665,3044.6666666666665,2842.4444444444443,49.2,138,0.41,11.2,375,"{""type"":""Point"",""coordinates"":[80.02190900000001,15.177796]}"
376,404.7857142857143,3054.6666666666665,2507.8,543.4117647058823,805.5263157894736,994.6363636363636,1629.8181818181818,2334.5,2597.5,2604.25,2804.0,2754.4545454545455,49.2,113,0.36,45.2,376,"{""type"":""Point"",""coordinates"":[80.015738,15.173372999999998]}"
377,412.5,1935.875,1104.0,406.1111111111111,733.8,417.875,1173.0,2523.1666666666665,2908.909090909091,3112.0,3184.0,3019.3636363636365,49.2,301,0.46,15.9,377,"{""type"":""Point"",""coordinates"":[80.005442,15.143820999999997]}"
378,472.0,2719.0,1661.0,512.0,845.5,1075.0,1569.5,2721.0,2996.5,3013.5,3257.0,2986.5,49.7,63,0.3,13.1,378,"{""type"":""Point"",""coordinates"":[79.587977,14.917554999999998]}"
379,435.5,3544.5,2614.5,615.0,933.0,1440.0,1811.0,2203.0,2420.5,2510.0,2730.5,2804.0,86.9,50,0.38,9.2,379,"{""type"":""Point"",""coordinates"":[79.587395,14.916373000000004]}"
380,797.0,3182.5,2124.0,1037.0,1603.0,1968.0,2461.0,4256.0,4849.5,4701.5,5014.0,4724.5,434,100,0.15,6.9,380,"{""type"":""Point"",""coordinates"":[80.038315,14.944903]}"
381,533.3333333333334,2790.0,1809.0,595.5,914.5,808.0,1540.0,2874.0,3464.5,3650.0,3890.6666666666665,3770.5,89.6,100,0.94,60.5,381,"{""type"":""Point"",""coordinates"":[79.815684,14.919820000000005]}"
382,612.8888888888889,4122.0,2931.0,855.2666666666667,1440.7272727272727,1952.2,2401.6666666666665,2797.0,2990.3333333333335,2871.0,2898.25,2839.8571428571427,28.1,276,0.14,1.8,382,"{""type"":""Point"",""coordinates"":[80.005474,15.170278000000003]}"
383,409.0,2288.4285714285716,1516.5,400.0,586.0,492.2,1304.3846153846155,2435.0,2833.8333333333335,2895.3333333333335,3150.5,3065.0,28.1,276,0.14,1.8,383,"{""type"":""Point"",""coordinates"":[80.005806,15.170125000000002]}"
384,612.8888888888889,3253.0,2187.2,739.625,1251.0,1636.8333333333333,1881.5454545454545,2639.2,2962.5,2797.0,3049.0,2839.8571428571427,28.1,276,0.14,1.8,384,"{""type"":""Point"",""coordinates"":[80.00549,15.170049]}"
385,548.8333333333334,2759.5,1866.0,670.1538461538462,992.9090909090909,1251.888888888889,1631.3076923076924,2482.5714285714284,2868.4,2789.6666666666665,3095.0,2913.75,28.1,276,0.14,1.8,385,"{""type"":""Point"",""coordinates"":[80.00549,15.169819999999996]}"
386,667.1111111111111,3024.25,2055.5,733.8333333333334,983.3846153846154,1177.0,1616.6666666666667,2454.2,2764.0,2889.5,3015.0,2847.3333333333335,28.1,276,0.14,1.8,386,"{""type"":""Point"",""coordinates"":[80.004984,15.169774000000004]}"
387,679.8,1892.0,1005.3333333333334,669.8333333333333,1052.0,986.0,1698.6666666666667,2993.95,3662.4444444444443,3508.3571428571427,4047.2,3881.181818181818,117.9,238,0.03,57.6,387,"{""type"":""Point"",""coordinates"":[80.11349100000001,14.532324000000003]}"
388,711.3636363636364,2322.5,1448.6666666666667,777.5,1231.75,1075.6666666666667,1812.0,2755.818181818182,3275.625,3250.6363636363635,3498.0,3495.0714285714284,173.8,213,0.19,16.1,388,"{""type"":""Point"",""coordinates"":[80.114266,14.531629]}"
389,695.0,2327.0,1434.3333333333333,693.2,1099.9,1312.0,1716.8,2741.0,3110.8,3012.722222222222,3369.3846153846152,3518.75,173.8,213,0.19,16.1,389,"{""type"":""Point"",""coordinates"":[80.114295,14.531407]}"
390,568.5555555555555,2782.0,1804.3333333333333,844.1666666666666,1352.4545454545455,1481.0,1988.4,3009.75,3390.3,3634.6428571428573,3684.0,3409.222222222222,173.8,213,0.19,16.1,390,"{""type"":""Point"",""coordinates"":[80.114495,14.532439]}"
391,568.5555555555555,2782.0,1804.3333333333333,866.625,1343.142857142857,1621.0,1988.4,3009.75,3390.3,3517.1111111111113,3684.0,3409.222222222222,173.8,213,0.19,16.1,391,"{""type"":""Point"",""coordinates"":[80.114519,14.532325999999998]}"
392,413.54545454545456,2953.75,1808.875,485.4,850.0,716.0,1489.1666666666667,3029.1428571428573,3599.0,3629.25,3831.5,3163.5,621,226,0.1,4.6,392,"{""type"":""Point"",""coordinates"":[79.907596,14.944241]}"
393,953.5,3507.5,3217.5,1319.0,1586.5,1928.5,2170.5,2341.5,2546.5,2670.5,2700.5,2737.5,341.4,188,0.23,15.4,393,"{""type"":""Point"",""coordinates"":[79.553736,14.173948999999997]}"
394,953.5,3507.5,3217.5,1319.0,1586.5,1928.5,2170.5,2341.5,2546.5,2670.5,2700.5,2737.5,341.4,188,0.23,15.4,394,"{""type"":""Point"",""coordinates"":[79.553757,14.173948]}"
395,945.5,3421.0,3082.5,1040.5,1337.0,1647.0,1946.0,2224.5,2418.0,2464.0,2668.5,2671.0,335.2,100,0.39,16.1,395,"{""type"":""Point"",""coordinates"":[79.553626,14.173866]}"
396,945.5,3421.0,3082.5,970.5,1263.0,1488.0,1946.0,2224.5,2418.0,2439.0,2668.5,2671.0,335.2,100,0.39,16.1,396,"{""type"":""Point"",""coordinates"":[79.553674,14.173833]}"
397,945.5,3421.0,3082.5,970.5,1263.0,1488.0,1946.0,2224.5,2418.0,2439.0,2668.5,2671.0,335.2,100,0.39,16.1,397,"{""type"":""Point"",""coordinates"":[79.553673,14.173823000000002]}"
398,945.5,3421.0,3082.5,970.5,1263.0,1488.0,1946.0,2224.5,2418.0,2439.0,2668.5,2671.0,335.2,100,0.39,16.1,398,"{""type"":""Point"",""coordinates"":[79.553662,14.173820000000001]}"
399,931.0,3441.5,3074.5,989.5,1256.0,1586.5,1890.0,2184.0,2392.5,2491.0,2626.5,2748.5,335.2,100,0.39,16.1,399,"{""type"":""Point"",""coordinates"":[79.553738,14.173822000000001]}"
400,945.5,3421.0,3082.5,970.5,1263.0,1488.0,1946.0,2224.5,2418.0,2439.0,2668.5,2671.0,335.2,100,0.39,16.1,400,"{""type"":""Point"",""coordinates"":[79.553661,14.173819999999997]}"
401,945.5,3421.0,3082.5,970.5,1263.0,1488.0,1946.0,2224.5,2418.0,2439.0,2668.5,2671.0,335.2,100,0.39,16.1,401,"{""type"":""Point"",""coordinates"":[79.553667,14.173818999999998]}"
402,945.5,3421.0,3082.5,970.5,1263.0,1488.0,1946.0,2224.5,2418.0,2439.0,2668.5,2671.0,335.2,100,0.39,16.1,402,"{""type"":""Point"",""coordinates"":[79.553658,14.173811]}"
403,945.5,3421.0,3082.5,970.5,1263.0,1488.0,1946.0,2224.5,2418.0,2439.0,2668.5,2671.0,335.2,100,0.39,16.1,403,"{""type"":""Point"",""coordinates"":[79.55367,14.17381]}"
404,945.5,3421.0,3082.5,970.5,1263.0,1488.0,1946.0,2224.5,2418.0,2439.0,2668.5,2671.0,335.2,100,0.39,16.1,404,"{""type"":""Point"",""coordinates"":[79.553691,14.173805]}"
405,668.7272727272727,3147.75,2491.0,737.4,1072.1818181818182,1198.0,1675.75,2381.714285714286,2708.6,2792.0,2953.3333333333335,2741.4117647058824,35.1,314,0.3,16.4,405,"{""type"":""Point"",""coordinates"":[80.004035,15.169727999999997]}"
406,347.35714285714283,2019.0,1196.75,545.8333333333334,797.0,665.0,1198.6,2445.3333333333335,2865.0,2966.3333333333335,3136.5,3109.6666666666665,28.1,301,0.24,28.2,406,"{""type"":""Point"",""coordinates"":[79.975129,15.162735]}"
407,347.35714285714283,2382.5,1456.0,609.0,877.2,937.5,1332.6666666666667,2449.5,2904.0,3048.0,3146.0,3109.6666666666665,28.1,301,0.24,28.2,407,"{""type"":""Point"",""coordinates"":[79.97503,15.162658999999998]}"
408,358.2,2431.0,1645.3333333333333,607.8947368421053,907.7272727272727,1200.2,1387.5,2251.0,2633.3333333333335,2700.0,2896.4,2917.0,28.1,301,0.24,28.2,408,"{""type"":""Point"",""coordinates"":[79.974843,15.162625000000002]}"
409,546.0,2609.6,1746.0,608.0909090909091,940.1818181818181,1164.8333333333333,1453.5384615384614,2226.0,2575.8333333333335,2678.5,2835.8,2983.1428571428573,28.1,301,0.24,28.2,409,"{""type"":""Point"",""coordinates"":[79.974751,15.162708]}"
410,546.0,2824.6666666666665,1931.6666666666667,546.6470588235294,845.5384615384615,1036.0,1581.6,2383.9,2630.5,2607.8,2934.2,2983.1428571428573,28.1,301,0.24,28.2,410,"{""type"":""Point"",""coordinates"":[79.974808,15.162705999999998]}"
411,546.0,2824.6666666666665,1931.6666666666667,539.3333333333334,798.4705882352941,910.875,1581.6,2383.9,2630.5,2778.0,2934.2,2983.1428571428573,28.1,301,0.24,28.2,411,"{""type"":""Point"",""coordinates"":[79.974876,15.162700999999998]}"
412,476.05882352941177,2795.0,1743.0,610.1875,940.6666666666666,969.6,1518.5,2699.5,3124.0,3275.6,3411.0,2901.1428571428573,28.1,301,0.24,28.2,412,"{""type"":""Point"",""coordinates"":[79.97502,15.162674000000006]}"
413,546.0,2824.6666666666665,1931.6666666666667,539.3333333333334,798.4705882352941,910.875,1581.6,2383.9,2630.5,2778.0,2934.2,2983.1428571428573,28.1,301,0.24,28.2,413,"{""type"":""Point"",""coordinates"":[79.974922,15.162729]}"
414,476.05882352941177,2795.0,1743.0,610.1875,940.6666666666666,969.6,1518.5,2699.5,3124.0,3275.6,3411.0,2901.1428571428573,28.1,301,0.24,28.2,414,"{""type"":""Point"",""coordinates"":[79.974952,15.162705999999998]}"
415,347.35714285714283,1932.5,1168.0,477.6842105263158,674.1904761904761,661.2857142857143,1068.875,2320.090909090909,2765.5,2703.3333333333335,3027.6,3109.6666666666665,28.1,301,0.24,28.2,415,"{""type"":""Point"",""coordinates"":[79.975024,15.162425000000004]}"
416,347.35714285714283,1932.5,1168.0,477.72727272727275,677.3636363636364,655.4285714285714,1068.875,2320.090909090909,2765.5,2643.75,3027.6,3109.6666666666665,28.1,301,0.24,28.2,416,"{""type"":""Point"",""coordinates"":[79.974975,15.162359000000004]}"
417,358.2,1899.142857142857,1105.2,412.9,663.0625,536.4666666666667,1107.0,2225.0,2637.6666666666665,2737.6666666666665,2857.6666666666665,2917.0,28.1,301,0.24,28.2,417,"{""type"":""Point"",""coordinates"":[79.97494300000001,15.162385000000004]}"
418,757.5,3225.0,2581.0,867.5,1146.5,1375.0,1904.0,2295.0,2522.0,2410.5,2725.0,2599.0,168.6,151,0.34,6.5,418,"{""type"":""Point"",""coordinates"":[80.055505,14.263749999999998]}"
419,757.5,3225.0,2581.0,963.0,1303.0,1548.5,1904.0,2295.0,2522.0,2305.0,2725.0,2599.0,168.6,151,0.34,6.5,419,"{""type"":""Point"",""coordinates"":[80.055512,14.263886000000001]}"
420,742.5,2659.5,2188.5,778.5,1049.0,1192.0,1613.0,2003.0,2270.0,2307.0,2413.0,2846.0,168.6,151,0.34,6.5,420,"{""type"":""Point"",""coordinates"":[80.056111,14.264031000000001]}"
421,430.2,3454.0,2355.0,687.0,1157.0,1237.3333333333333,1810.5,2711.6666666666665,3120.8,3257.0,3434.1666666666665,3099.6666666666665,347.6,113,0.12,6.1,421,"{""type"":""Point"",""coordinates"":[79.768006,14.938960999999997]}"
422,556.6,2904.0,1995.0,667.0,964.5,1064.6,1510.2,2467.75,2761.3333333333335,2830.0,3058.6666666666665,2983.5,552.4,125,0.16,14.6,422,"{""type"":""Point"",""coordinates"":[79.70303300000002,14.152696]}"
423,556.6,3116.6666666666665,2259.0,716.0,1054.0,1202.0,1723.3333333333333,2525.0,2809.5,3024.0,3098.5,2983.5,552.4,125,0.16,14.6,423,"{""type"":""Point"",""coordinates"":[79.703136,14.152677999999998]}"
424,556.6,3116.6666666666665,2259.0,683.5,971.2,1012.3333333333334,1723.3333333333333,2525.0,2809.5,2696.75,3098.5,2983.5,552.4,125,0.16,14.6,424,"{""type"":""Point"",""coordinates"":[79.703039,14.152551000000003]}"
425,571.5,2596.0,1697.75,554.6666666666666,881.0,892.0,1461.0,2562.0,2890.0,2869.0,3177.25,2988.3333333333335,552.4,125,0.16,14.6,425,"{""type"":""Point"",""coordinates"":[79.702982,14.152093]}"
426,571.5,2900.0,2043.0,730.5,1037.0,1245.0,1569.0,2394.5,2729.0,2754.0,2997.0,2988.3333333333335,552.4,125,0.16,14.6,426,"{""type"":""Point"",""coordinates"":[79.703198,14.152015999999998]}"
427,553.5,2834.5,1939.4,524.0,842.0,849.5,1597.0,2530.5,2808.0,2970.3333333333335,3114.25,2727.75,552.4,125,0.16,14.6,427,"{""type"":""Point"",""coordinates"":[79.702913,14.151949000000002]}"
428,553.5,2834.5,1939.4,616.5,929.0,1052.0,1597.0,2530.5,2808.0,3013.2,3114.25,2727.75,552.4,125,0.16,14.6,428,"{""type"":""Point"",""coordinates"":[79.702873,14.151833]}"
429,577.0,2947.6666666666665,2202.0,731.0,1045.0,1266.0,1703.0,2354.0,2671.0,2744.0,2956.0,2763.0,552.4,125,0.16,14.6,429,"{""type"":""Point"",""coordinates"":[79.703945,14.151832999999996]}"
430,645.6666666666666,3500.0,2757.0,1021.0,1397.0,1787.0,2044.0,2570.0,2787.0,2758.5,3079.0,2961.0,552.4,125,0.16,14.6,430,"{""type"":""Point"",""coordinates"":[79.703614,14.152413000000001]}"
431,645.6666666666666,3500.0,2757.0,1021.0,1397.0,1787.0,2044.0,2570.0,2787.0,2758.5,3079.0,2961.0,552.4,125,0.16,14.6,431,"{""type"":""Point"",""coordinates"":[79.70358,14.152347000000002]}"
432,645.6666666666666,3285.5,2503.0,786.0,1142.0,1308.25,1867.0,2485.0,2764.0,2942.0,3003.0,2961.0,552.4,125,0.16,14.6,432,"{""type"":""Point"",""coordinates"":[79.703438,14.152269999999998]}"
433,571.5,3250.75,2507.0,748.6666666666666,1092.6666666666667,1386.0,1893.5,2475.0,2741.6666666666665,2752.0,3016.5,2988.3333333333335,552.4,125,0.16,14.6,433,"{""type"":""Point"",""coordinates"":[79.703284,14.152209]}"
434,654.5,3469.5,2584.5,720.5,1035.5,1225.0,1789.0,2541.0,2857.5,3112.5,3177.5,3087.0,161.5,138,0.19,18.4,434,"{""type"":""Point"",""coordinates"":[79.712649,15.095407]}"
435,647.5,3544.5,2922.5,830.5,1199.0,1588.0,1983.5,2693.0,2979.5,3092.0,3307.5,3266.0,463.5,113,0.05,36.9,435,"{""type"":""Point"",""coordinates"":[79.714941,15.092826]}"
436,589.5,3148.0,2527.5,1013.5,1259.0,1504.0,2032.5,2669.0,2980.5,2810.5,3182.5,3120.5,168.6,63,0.47,79.2,436,"{""type"":""Point"",""coordinates"":[79.719653,15.067255000000003]}"
437,709.0,1890.5,1301.75,850.1666666666666,1390.7142857142858,1518.0,1561.9166666666665,1803.3333333333333,2029.0,1328.5,1964.6666666666667,2044.3500000000001,403,138,0.1,5.4,437,"{""type"":""Point"",""coordinates"":[79.956159,14.958921]}"
438,431.25,2115.666666666667,1154.5,466.2,707.75,605.0,1234.25,2288.75,2667.0,2671.0,2932.5,3304.0,335,50,0.42,5.4,438,"{""type"":""Point"",""coordinates"":[79.965062,14.948214000000004]}"
439,470.0,3218.833333333333,1946.8333333333335,595.0,877.8333333333334,850.0,1430.0,2344.0,2701.6666666666665,2916.833333333333,3037.375,2985.375,602,238,0.24,12.3,439,"{""type"":""Point"",""coordinates"":[79.960216,14.94865]}"
440,399.0833333333333,2741.5,1807.6,525.1,818.625,943.5,1489.0,2263.125,2536.5,2634.625,2763.6,2714.0,379,201,0.97,13.8,440,"{""type"":""Point"",""coordinates"":[79.95537,14.949521000000004]}"
441,475.55555555555554,2454.0,1587.0,640.625,927.7142857142857,859.0,1473.3785714285714,2464.0,2855.5,3074.5,3107.0,3141.25,397,188,0.45,10,441,"{""type"":""Point"",""coordinates"":[80.007436,14.959162999999997]}"
442,557.3333333333334,3399.0,2548.3333333333335,854.0,1236.6666666666667,1793.0,2011.5,2403.5,2633.75,2742.0,2830.0,2849.25,478,238,0.18,16.1,442,"{""type"":""Point"",""coordinates"":[80.002703,14.956986000000004]}"
443,531.6666666666666,2882.5,2007.25,590.5,868.3333333333334,939.75,1626.0,2468.0,2886.0,2570.5,3149.25,3071.5,397,226,0.24,13.1,443,"{""type"":""Point"",""coordinates"":[79.998646,14.957312999999997]}"
444,658.0,2933.0,1908.0,684.5,1108.2857142857142,1141.25,1832.5,2778.0,3141.75,3378.0,3357.75,3376.5,397,213,0.42,3.8,444,"{""type"":""Point"",""coordinates"":[79.99616700000001,14.958401000000002]}"
445,631.5,3284.0,2260.2,733.25,1134.142857142857,1402.0,1967.8333333333333,2473.5,2885.666666666667,3023.1428571428573,3025.0,2432.270833333333,447,188,0.3,14.6,445,"{""type"":""Point"",""coordinates"":[79.9938,14.956769]}"
446,589.6666666666666,2845.0,2049.5,793.6666666666667,1007.2857142857143,1160.4,1598.9333333333334,2248.5,2581.125,2585.5,2821.0,2914.1428571428573,521,238,0.22,14.6,446,"{""type"":""Point"",""coordinates"":[80.005859,14.953721000000002]}"
447,501.14285714285717,2506.4,1607.5,625.9166666666666,967.5714285714286,934.6666666666666,1679.2857142857142,2708.0,3008.25,3075.0,3171.5,2964.3333333333335,447,238,0.24,1.5,447,"{""type"":""Point"",""coordinates"":[80.006084,14.951979000000003]}"
448,601.2857142857143,3086.0,2447.0,677.1428571428571,1060.2857142857142,1361.8,1777.0,2394.0,2636.5,2608.0,2908.0,3109.708333333333,397,226,0.3,2.3,448,"{""type"":""Point"",""coordinates"":[80.004844,14.951108]}"
449,528.6666666666666,3282.5,2268.0,771.0,1096.0,1303.0,1824.0,2811.666666666667,3295.083333333333,3505.083333333333,3749.0,3317.833333333333,583,188,0.32,10,449,"{""type"":""Point"",""coordinates"":[79.962696,14.958773]}"
450,481.57142857142856,3020.5,2044.0,593.0,899.2222222222222,992.25,1585.857142857143,2476.25,2781.0,2904.75,3039.0,2914.8333333333335,354,226,0.33,1.5,450,"{""type"":""Point"",""coordinates"":[79.963146,14.953874999999996]}"
451,465.5,3497.25,2443.666666666667,781.5555555555555,1035.3333333333333,1425.6,1835.0,2287.25,2550.3333333333335,2672.0,2920.4285714285716,2856.5,379,151,0.23,3.8,451,"{""type"":""Point"",""coordinates"":[79.954469,14.946473]}"
