PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15
-2.768475825272891,2.0473526246301343,-1.7804752767398988,-3.031750749383514,-0.5168398185456592,-1.1652021386323654,1.2751084502780787,0.33427522476639604,0.38758822709069934,0.45652285749393,-0.006475056146545844,1.2346325081623484,-0.08128505771268597,0.14548571520879822,-0.635244251962467
0.9057040222422912,5.625866213597182,-1.5420392440018007,-3.260370002090904,-0.7065187319232668,1.9886375298836196,1.8354753436835685,1.5823018606507864,-0.24358135902107778,0.7395494811783389,-0.9430648866239256,1.3345221916456391,0.5282604642398337,0.640545984044705,-0.7268199845798365
-0.028215667801633555,1.9416625508472503,-3.2271808538674924,-1.2224842261067688,-0.4382449410758457,1.7985239842422054,1.521177561983611,0.8185589733036904,0.17590812233805278,0.8225601809186158,-0.0338547131170286,1.2717677896693453,0.5025626111625889,-0.169891976385908,0.06292117458253173
0.9729935012039038,5.64297705675668,-1.583562028597631,-3.2581709638887713,-0.7073247559595767,1.9898141628211072,1.835455512319106,1.5683917232949314,-0.2528191892062098,0.7086587273474929,-0.985119062311034,1.347768137675487,0.5499182256706041,0.6594418686025535,-0.7484800161814338
-3.2740326506133863,1.4471023342334195,-1.078629970175777,-2.1458968522189767,-0.9465983787591593,-0.44454472386088256,1.8698384230317977,-1.1854653847699181,0.14368729380324372,-0.2899993677057889,1.0363745284191768,0.7211523941737383,-0.019837729767812822,-0.2028615717834782,-0.026799530862381255
-2.2312712313054157,1.7301569748783694,-1.415671043808862,-3.00689390903388,0.23442751835869746,-1.2629892407711156,0.20907674023217826,-0.5561033542476183,-0.543162038821406,0.3098880103996703,0.37936171277907493,0.9628558455932058,0.19918414420286357,-0.18521936682276802,0.14068825362676982
-3.4279456899426464,1.265715433503937,-1.0612225817544143,-2.132076237302628,-0.9374775781469039,-0.4452346595035815,1.8629605824012647,-1.146693025830142,0.17867204191836014,-0.1398675851740272,0.9971441698452583,0.7345238946756837,-0.026365130747698817,-0.28428741750552866,0.03352663683227602
-2.4468315343296676,1.3449949270205432,-1.7550966256618155,-1.817898990243583,-0.4901087852436205,2.408833485926036,1.2156094912480528,-0.6706343793773196,0.4364579060758559,-0.36592134118412045,1.1874814612010032,0.6691904260653008,0.25435187257759195,-0.09851937963790348,-0.040279310886156036
-2.2792651149562815,1.2785754727471084,-1.8597263592533488,-2.1879250127125527,-0.30201370315619697,1.1067029633513712,0.874199395704975,-0.9092462671985662,0.9290166357016271,-0.05644120760598212,0.8348762083873239,0.74507018848682,0.2394755120245275,-0.12908741055549067,0.1189668029105289
1.362789181745815,4.405785165711361,-1.938294443204296,-3.0299965477524706,-0.29760128548294146,-0.6332242496187453,0.8728532644164934,-0.045511968934574286,0.921574317648525,0.3675051614692823,-0.7193639244932792,1.1034136010286502,0.47344914844684816,0.26790972101430505,0.07933156144514561
-1.8388764175335546,2.377936019382371,-1.2881174295971454,-2.963659641330949,-0.9750237422747574,0.9596051409362344,1.6275511067640713,-0.1930374594440539,0.5565743248163311,-0.3121917743166579,1.0515882006178394,0.5996260360816547,-0.6877953246260113,0.1445103207356035,-0.4757917865643643
-2.04440255572252,1.1310327469472956,-2.4585787270108685,-2.4403053213097734,-0.6558082217429552,0.08062533347633966,1.1819383382970508,0.09628771464685827,0.8037925763540805,-0.41762983651763624,1.4728508996313971,0.43277944161802995,-0.6952952362052759,0.08941159897581209,-0.5573953396548974
-2.2924203184637237,2.4938340687309735,-0.7099707277395004,-2.6114262410093367,-1.2779153948472717,1.1553314035996893,2.2962437586300135,1.054198629672089,-0.5156490360786928,-0.1098276421914713,0.32589369894367387,0.8656492940236521,-0.30395752706677703,0.045917209207877334,-0.40584017135943967
-2.159744059659751,3.619636863611084,-0.08654872760325837,-3.9276006588424406,-0.8870866945235493,-1.0799369674554342,1.422692351376611,-0.14879129522432244,-0.016954073088624316,-0.17684410971460274,0.22193849269987012,0.8243838034711098,-0.3958276636940555,0.1392053984131575,-0.3816283494347419
-1.8283204703265854,3.572950922428625,-0.4532425855435161,-3.3988593990130243,-1.3480929945370774,-0.3158342427254768,2.090993650626108,-0.12227544323052576,0.3558875482528438,-0.3493545351936675,0.24590137946106538,0.8594675144891103,-0.402591064107139,0.29318529539072813,-0.4201159752193227
-0.5558946377054759,4.6293641519344755,-0.5990910510985318,-3.5562240520540613,-0.7900736442746081,0.11474500882174637,1.5050895471570596,-0.9700253650839418,0.614301324817084,0.13996822369442138,0.017927913016685976,1.1007678448714304,-0.0678762948988554,0.10244852775936819,-0.09265185967382264
