Aspect_deg,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Clay_Fraction_g_kg,EVI,Elevation_m,Feature_ID,Hillshade,K,LST_K,Latitude,Longitude,N,NDRE,NDVI,OC,P,Precipitation_Mean_m,SAVI,SWIR_Ratio,Sand_Fraction_g_kg,Silt_Fraction_g_kg,Slope_deg,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,Village
226,0.06976666301488876,0.31644999980926514,0.23119999468326569,0.09027499705553055,0.12385000288486481,0.16573333740234375,0.22110000252723694,0.29356667399406433,0.3312000036239624,0.34549999237060547,0.37470000982284546,0.3649333417415619,326,0.2702709235963905,8,28_515_shc_2025-26.6148,183,621.0,302.80227697941297,14.862,79.992,226.0,0.21955522894859314,0.3516332805156708,0.58,10.8,0.0009670321786282907,0.2666545638017456,0.9159190058708191,338,336,1,0.1290070048549719,303.56478848373683,Musunuru (Part)
0,0.0560000017285347,0.27744999527931213,0.16615000367164612,0.07989999651908875,0.11909999698400497,0.13564999401569366,0.19380000233650208,0.30000001192092896,0.33149999380111694,0.353300005197525,0.36924999952316284,0.35714998841285706,328,0.3470295797387848,8,28_515_shc_2025-26.751,180,323.0,302.80227697941297,14.862,79.998,276.0,0.29153719544410706,0.44513756036758423,0.1,1.5,0.0009670321786282907,0.33012287479901065,0.785309910774231,325,346,0,0.1290070048549719,303.56478848373683,Musunuru (Part)
0,0.0560000017285347,0.27744999527931213,0.16615000367164612,0.07989999651908875,0.11909999698400497,0.13564999401569366,0.19380000233650208,0.30000001192092896,0.33149999380111694,0.353300005197525,0.36924999952316284,0.35714998841285706,328,0.3470295797387848,8,28_515_shc_2025-26.2978,180,348.0,302.80227697941297,14.862,79.998,238.0,0.29153719544410706,0.44513756036758423,0.1,10.0,0.0009670321786282907,0.33012287479901065,0.785309910774231,325,346,0,0.1290070048549719,303.56478848373683,Musunuru (Part)
0,0.0560000017285347,0.27744999527931213,0.16615000367164612,0.07989999651908875,0.11909999698400497,0.13564999401569366,0.19380000233650208,0.30000001192092896,0.33149999380111694,0.353300005197525,0.36924999952316284,0.35714998841285706,328,0.3470295797387848,8,28_515_shc_2025-26.2862,180,459.0,302.80227697941297,14.862,79.998,251.0,0.29153719544410706,0.44513756036758423,0.12,2.3,0.0009670321786282907,0.33012287479901065,0.785309910774231,325,346,0,0.1290070048549719,303.56478848373683,Musunuru (Part)
270,0.06289999932050705,0.28600001335144043,0.2076999992132187,0.062300000339746475,0.08799999952316284,0.09290000051259995,0.17810000479221344,0.27755001187324524,0.32534998655319214,0.33114999532699585,0.3546999990940094,0.3711000084877014,312,0.4190705612982819,9,28_515_shc_2025-26.759,183,323.0,302.80227697941297,14.862,80.002,238.0,0.3005400002002716,0.5618441104888916,0.1,2.3,0.0009670321786282907,0.3867485458910493,0.8636569976806641,333,355,1,0.1290070048549719,303.56478848373683,Musunuru (Part)
270,0.06289999932050705,0.28600001335144043,0.2076999992132187,0.062300000339746475,0.08799999952316284,0.09290000051259995,0.17810000479221344,0.27755001187324524,0.32534998655319214,0.33114999532699585,0.3546999990940094,0.3711000084877014,312,0.4190705612982819,9,28_515_shc_2025-26.2870,183,391.0,302.80227697941297,14.862,80.002,276.0,0.3005400002002716,0.5618441104888916,0.18,7.7,0.0009670321786282907,0.3867485458910493,0.8636569976806641,333,355,1,0.1290070048549719,303.56478848373683,Musunuru (Part)
90,0.06390000134706497,0.2630999982357025,0.2134999930858612,0.0803999975323677,0.11060000211000443,0.15219999849796295,0.17960000038146973,0.19380000233650208,0.2084999978542328,0.2117999941110611,0.23260000348091125,0.23479999601840973,310,0.0978974958473844,109,28_515_shc_2025-26.2784,174,86.9,302.81195694103576,14.863865,79.574798,125.0,0.08226876705884933,0.1637362539768219,0.24,9.2,0.0008900190266058532,0.10347221549121283,1.2422096729278564,410,280,2,0.21217560349849232,303.5206118801184,Vinjamur
90,0.054999999701976776,0.3061999976634979,0.23559999465942383,0.07320000231266022,0.09960000216960907,0.1485999971628189,0.18080000579357147,0.20499999821186066,0.22699999809265137,0.2371000051498413,0.2653999924659729,0.2596000134944916,302,0.1400582541367384,110,28_515_shc_2025-26.6091,174,199.0,302.81195694103576,14.864338,79.577831,63.0,0.13472121953964233,0.2294529676437378,0.09,13.8,0.0008900190266058532,0.1498814628360717,1.2914382219314575,412,286,2,0.21217560349849232,303.5206118801184,Vinjamur
134,0.06443333625793457,0.29565000534057617,0.20280000567436218,0.0728750005364418,0.10457143187522888,0.12004999816417694,0.17753750085830688,0.26286667585372925,0.29580000042915344,0.3016499876976013,0.3190999925136566,0.3088666796684265,313,0.3077157575529886,9,28_515_shc_2025-26.6149,174,565.0,302.80227697941297,14.868,79.988,213.0,0.2590061128139496,0.4306378960609436,0.21,0.8,0.0009670321786282907,0.29554083593203695,0.980109453201294,350,337,3,0.1290070048549719,303.56478848373683,Musunuru (Part)
153,0.06469999998807907,0.30559998750686646,0.20980000495910645,0.0835999995470047,0.121799997985363,0.14110000431537628,0.19290000200271606,0.2973499894142151,0.33285000920295715,0.3425000011920929,0.3700000047683716,0.36570000648498535,319,0.32232250327560114,9,28_515_shc_2025-26.2958,177,335.0,302.80227697941297,14.868,79.998,289.0,0.2794172465801239,0.416459858417511,0.1,10.0,0.0009670321786282907,0.3071370410975266,0.8922627568244934,340,341,2,0.1290070048549719,303.56478848373683,Musunuru (Part)
153,0.06469999998807907,0.30559998750686646,0.20980000495910645,0.0835999995470047,0.121799997985363,0.14110000431537628,0.19290000200271606,0.2973499894142151,0.33285000920295715,0.3425000011920929,0.3700000047683716,0.36570000648498535,319,0.32232250327560114,9,28_515_shc_2025-26.3000,177,391.0,302.80227697941297,14.868,79.998,301.0,0.2794172465801239,0.416459858417511,0.13,1.5,0.0009670321786282907,0.3071370410975266,0.8922627568244934,340,341,2,0.1290070048549719,303.56478848373683,Musunuru (Part)
314,0.049400001764297485,0.22470000386238098,0.13359999656677246,0.061799999326467514,0.09589999914169312,0.09239999949932098,0.1598999947309494,0.2858000099658966,0.33009999990463257,0.3118000030517578,0.35989999771118164,0.328249990940094,324,0.3910315868590237,8,28_515_shc_2025-26.777,186,621.0,302.80227697941297,14.870078,80.003037,176.0,0.32202672958374023,0.5428006052970886,0.14,1.5,0.0009670321786282907,0.3639681535060206,0.7206542491912842,342,334,3,0.1290070048549719,303.56478848373683,Musunuru (Part)
46,0.05350000038743019,0.30869999527931213,0.24140000343322754,0.057500001043081284,0.08810000121593475,0.11819999665021896,0.16660000383853912,0.20720000565052032,0.2320999950170517,0.2572999894618988,0.257999986410141,0.24629999697208405,294,0.22651033430435677,103,28_515_shc_2025-26.8570,174,155.2,302.7371728127463,14.872,79.542,63.0,0.2139655202627182,0.37043941020965576,0.45,26.1,0.0008671348664890154,0.23832095091638272,1.1997668743133545,406,300,3,0.2049535450182463,303.4450139497456,Ravipadu
46,0.05350000038743019,0.30869999527931213,0.24140000343322754,0.057500001043081284,0.08810000121593475,0.11819999665021896,0.16660000383853912,0.20720000565052032,0.2320999950170517,0.2572999894618988,0.257999986410141,0.24629999697208405,294,0.22651033430435677,103,28_515_shc_2025-26.8679,174,595.9,302.7371728127463,14.872,79.542,63.0,0.2139655202627182,0.37043941020965576,0.23,9.2,0.0008671348664890154,0.23832095091638272,1.1997668743133545,406,300,3,0.2049535450182463,303.4450139497456,Ravipadu
46,0.05350000038743019,0.30869999527931213,0.24140000343322754,0.057500001043081284,0.08810000121593475,0.11819999665021896,0.16660000383853912,0.20720000565052032,0.2320999950170517,0.2572999894618988,0.257999986410141,0.24629999697208405,294,0.22651033430435677,103,28_515_shc_2025-26.8682,174,465.5,302.7371728127463,14.872,79.542,38.0,0.2139655202627182,0.37043941020965576,0.27,27.6,0.0008671348664890154,0.23832095091638272,1.1997668743133545,406,300,3,0.2049535450182463,303.4450139497456,Ravipadu
72,0.056575000286102295,0.282966673374176,0.2017499953508377,0.06659714132547379,0.10055000334978104,0.11879999935626984,0.17328570783138275,0.2415499985218048,0.26772499084472656,0.26385998725891113,0.29992857575416565,0.30223333835601807,321,0.24550130674421775,15,28_515_shc_2025-26.6020,171,77.3,302.7707100249173,14.875,79.915,151.0,0.2071947157382965,0.3790832459926605,0.53,11.2,0.0009505249496121447,0.24651619553796095,1.0724122524261475,355,323,3,0.2070471445719401,303.59034615232235,Jaladanki
72,0.056575000286102295,0.282966673374176,0.2017499953508377,0.06659714132547379,0.10055000334978104,0.11879999935626984,0.17328570783138275,0.2415499985218048,0.26772499084472656,0.26385998725891113,0.29992857575416565,0.30223333835601807,321,0.24550130674421775,15,28_515_shc_2025-26.11267,171,119.4,302.7707100249173,14.875,79.915,100.0,0.2071947157382965,0.3790832459926605,0.5,14.7,0.0009505249496121447,0.24651619553796095,1.0724122524261475,355,323,3,0.2070471445719401,303.59034615232235,Jaladanki
314,0.04565000161528587,0.23649999499320984,0.14315000176429749,0.061900001019239426,0.09440000355243683,0.08889999985694885,0.1606999933719635,0.2694999873638153,0.3080500066280365,0.3310750126838684,0.33660000562667847,0.33090001344680786,306,0.43238588816752915,14,28_515_shc_2025-26.11357,183,126.4,302.7707100249173,14.876282,79.90194,25.0,0.3464491367340088,0.5766414999961853,0.75,19.4,0.0009505249496121447,0.39486128893556466,0.7143396139144897,361,332,1,0.2070471445719401,303.59034615232235,Jaladanki
116,0.08699999749660492,0.37975001335144043,0.3203166723251343,0.1044749990105629,0.14003333449363708,0.18355000019073486,0.23680000007152557,0.2702000141143799,0.2930999994277954,0.3052000105381012,0.3181999921798706,0.3024750053882599,295,0.1873917031855004,38,28_515_shc_2025-26.138,174,316.0,302.89680223297654,14.878,79.818,276.0,0.12619927525520325,0.24890026450157166,0.88,8.18,0.0009354052344799659,0.18455121470647765,1.2442660331726074,360,344,2,0.2695965014005962,303.6170174448114,Annavaram
180,0.06755000352859497,0.2768999934196472,0.19460000097751617,0.09293333441019058,0.13394999504089355,0.1555500030517578,0.193900004029274,0.26606667041778564,0.30447500944137573,0.329066663980484,0.3374499976634979,0.3499000072479248,305,0.2771182365559582,17,28_515_shc_2025-26.5765,180,316.0,302.7707100249173,14.878,79.908,38.0,0.2584613263607025,0.35804930329322815,0.82,14.7,0.0009505249496121447,0.2643414438408714,0.8414708375930786,363,332,2,0.2070471445719401,303.59034615232235,Jaladanki
180,0.06755000352859497,0.2768999934196472,0.19460000097751617,0.09293333441019058,0.13394999504089355,0.1555500030517578,0.193900004029274,0.26606667041778564,0.30447500944137573,0.329066663980484,0.3374499976634979,0.3499000072479248,305,0.2771182365559582,17,28_515_shc_2025-26.5756,180,224.7,302.7707100249173,14.878,79.908,75.0,0.2584613263607025,0.35804930329322815,0.46,14.7,0.0009505249496121447,0.2643414438408714,0.8414708375930786,363,332,2,0.2070471445719401,303.59034615232235,Jaladanki
180,0.06755000352859497,0.2768999934196472,0.19460000097751617,0.09293333441019058,0.13394999504089355,0.1555500030517578,0.193900004029274,0.26606667041778564,0.30447500944137573,0.329066663980484,0.3374499976634979,0.3499000072479248,305,0.2771182365559582,17,28_515_shc_2025-26.5743,180,77.3,302.7707100249173,14.878,79.908,28.0,0.2584613263607025,0.35804930329322815,0.28,60.5,0.0009505249496121447,0.2643414438408714,0.8414708375930786,363,332,2,0.2070471445719401,303.59034615232235,Jaladanki
180,0.06755000352859497,0.2768999934196472,0.19460000097751617,0.09293333441019058,0.13394999504089355,0.1555500030517578,0.193900004029274,0.26606667041778564,0.30447500944137573,0.329066663980484,0.3374499976634979,0.3499000072479248,305,0.2771182365559582,17,28_515_shc_2025-26.6027,180,105.3,302.7707100249173,14.878,79.908,289.0,0.2584613263607025,0.35804930329322815,0.82,12.3,0.0009505249496121447,0.2643414438408714,0.8414708375930786,363,332,2,0.2070471445719401,303.59034615232235,Jaladanki
180,0.06755000352859497,0.2768999934196472,0.19460000097751617,0.09293333441019058,0.13394999504089355,0.1555500030517578,0.193900004029274,0.26606667041778564,0.30447500944137573,0.329066663980484,0.3374499976634979,0.3499000072479248,305,0.2771182365559582,17,28_515_shc_2025-26.2507,180,91.3,302.7707100249173,14.878,79.908,38.0,0.2584613263607025,0.35804930329322815,0.32,94.0,0.0009505249496121447,0.2643414438408714,0.8414708375930786,363,332,2,0.2070471445719401,303.59034615232235,Jaladanki
180,0.05339999869465828,0.32339999079704285,0.19830000400543213,0.0803999975323677,0.12559999525547028,0.14489999413490295,0.21860000491142273,0.3041999936103821,0.3452000021934509,0.36500000953674316,0.40230000019073486,0.3783999979496002,318,0.3372870178466685,3,28_515_shc_2025-26.503,180,621.0,302.80227697941297,14.878,80.032,226.0,0.25085675716400146,0.43165329098701477,0.38,38.4,0.0009670321786282907,0.32691357748534444,0.8860273361206055,312,370,2,0.1290070048549719,303.56478848373683,Thallapalem
314,0.055525001138448715,0.3346000015735626,0.23064999282360077,0.07275000214576721,0.10476666688919067,0.12929999828338623,0.17139999568462372,0.2572000026702881,0.294050008058548,0.3015333414077759,0.32315000891685486,0.3136666715145111,307,0.2811131555467221,28,28_515_shc_2025-26.11467,186,126.4,302.89680223297654,14.882,79.848,125.0,0.27516213059425354,0.3997679054737091,0.35,11.7,0.0009354052344799659,0.27754701477742677,1.1096616983413696,351,342,3,0.2695965014005962,303.6170174448114,Annavaram
314,0.055525001138448715,0.3346000015735626,0.23064999282360077,0.07275000214576721,0.10476666688919067,0.12929999828338623,0.17139999568462372,0.2572000026702881,0.294050008058548,0.3015333414077759,0.32315000891685486,0.3136666715145111,307,0.2811131555467221,28,28_515_shc_2025-26.11481,186,161.5,302.89680223297654,14.882,79.848,113.0,0.27516213059425354,0.3997679054737091,0.8,20.0,0.0009354052344799659,0.27754701477742677,1.1096616983413696,351,342,3,0.2695965014005962,303.6170174448114,Annavaram
46,0.05469999834895134,0.3027999997138977,0.24390000104904175,0.07419999688863754,0.11389999836683273,0.14069999754428864,0.19359999895095825,0.26030001044273376,0.2922999858856201,0.2946999967098236,0.32440000772476196,0.31984999775886536,305,0.24330131232414004,17,28_515_shc_2025-26.11256,177,119.4,302.7707100249173,14.882,79.902,138.0,0.2070448398590088,0.3536977469921112,0.19,55.2,0.0009505249496121447,0.24695317529107086,1.0274856090545654,360,335,1,0.2070471445719401,303.59034615232235,Jaladanki
46,0.05469999834895134,0.3027999997138977,0.24390000104904175,0.07419999688863754,0.11389999836683273,0.14069999754428864,0.19359999895095825,0.26030001044273376,0.2922999858856201,0.2946999967098236,0.32440000772476196,0.31984999775886536,305,0.24330131232414004,17,28_515_shc_2025-26.7382,177,98.3,302.7707100249173,14.882,79.902,100.0,0.2070448398590088,0.3536977469921112,0.52,36.42,0.0009505249496121447,0.24695317529107086,1.0274856090545654,360,335,1,0.2070471445719401,303.59034615232235,Jaladanki
226,0.0630333349108696,0.3305000066757202,0.2155500054359436,0.07464999705553055,0.10700000077486038,0.12189999967813492,0.17865000665187836,0.2685999870300293,0.30562499165534973,0.3173333406448364,0.34130001068115234,0.32199999690055847,305,0.3281597264599137,12,28_515_shc_2025-26.10665,192,189.6,302.7707100249173,14.882,79.908,401.0,0.27961286902427673,0.4449419677257538,0.75,56.4,0.0009505249496121447,0.31211627490698707,1.0414916276931763,364,331,5,0.2070471445719401,303.59034615232235,Jaladanki
46,0.06633750349283218,0.29739999771118164,0.22634999454021454,0.10742499679327011,0.1395428627729416,0.15714286267757416,0.1808333396911621,0.2547999918460846,0.2824999988079071,0.2854999899864197,0.3025749921798706,0.32690000534057617,303,0.2255567968479251,19,28_515_shc_2025-26.11261,177,56.2,302.7707100249173,14.882,79.912,163.0,0.22444599866867065,0.2899789810180664,0.15,14.7,0.0009505249496121447,0.2042509423575907,1.0416812896728516,355,342,1,0.2070471445719401,303.59034615232235,Jaladanki
46,0.06633750349283218,0.29739999771118164,0.22634999454021454,0.10742499679327011,0.1395428627729416,0.15714286267757416,0.1808333396911621,0.2547999918460846,0.2824999988079071,0.2854999899864197,0.3025749921798706,0.32690000534057617,303,0.2255567968479251,19,28_515_shc_2025-26.11258,177,407.3,302.7707100249173,14.882,79.912,138.0,0.22444599866867065,0.2899789810180664,0.66,63.4,0.0009505249496121447,0.2042509423575907,1.0416812896728516,355,342,1,0.2070471445719401,303.59034615232235,Jaladanki
57,0.06560000032186508,0.3301999866962433,0.23149999976158142,0.07739999890327454,0.11492499709129333,0.15219999849796295,0.17848333716392517,0.2532750070095062,0.28790000081062317,0.2994000017642975,0.32366666197776794,0.3066999912261963,313,0.22547638499199163,22,28_515_shc_2025-26.10677,171,70.2,302.7707100249173,14.882379,79.903968,125.0,0.25302550196647644,0.3259521722793579,0.63,15.3,0.0009505249496121447,0.23203026990190145,1.102872371673584,357,330,3,0.2070471445719401,303.59034615232235,Jaladanki
226,0.0696600005030632,0.320437490940094,0.23980000615119934,0.06052916496992111,0.09494999796152115,0.10954166948795319,0.17452499270439148,0.2662000060081482,0.30630001425743103,0.3192000091075897,0.32932499051094055,0.3008500039577484,312,0.3442707985433943,19,28_515_shc_2025-26.10676,186,70.2,302.7707100249173,14.883686,79.907462,138.0,0.29302752017974854,0.4890085458755493,0.97,20.6,0.0009505249496121447,0.3386167722170362,1.003876805305481,356,332,3,0.2070471445719401,303.59034615232235,Jaladanki
